Pfam ID	Pfam Name	Gene Count	
pfam02109	DAD - DAD family	1	
pfam02110	HK - Hydroxyethylthiazole kinase family	1	
pfam02112	PDEase_II - cAMP phosphodiesterases class-II	1	
pfam02114	Phosducin - Phosducin	2	
pfam02115	Rho_GDI - RHO protein GDP dissociation inhibitor	1	
pfam02116	STE2 - Fungal pheromone mating factor STE2 GPCR	1	
pfam02127	Peptidase_M18 - Aminopeptidase I zinc metalloprotease (M18)	2	
pfam02129	Peptidase_S15 - X-Pro dipeptidyl-peptidase (S15 family)	1	
pfam02133	Transp_cyt_pur - Permease for cytosine/purines, uracil, thiamine, allantoin	8	
pfam02136	NTF2 - Nuclear transport factor 2 (NTF2) domain	4	
pfam02137	A_deamin - Adenosine-deaminase (editase) domain	1	
pfam02138	Beach - Beige/BEACH domain	1	
pfam02141	DENN - DENN (AEX-3) domain	2	
pfam02142	MGS - MGS-like domain	2	
pfam02144	Rad1 - Repair protein Rad1/Rec1/Rad17	1	
pfam02145	Rap_GAP - Rap/ran-GAP	1	
pfam02146	SIR2 - Sir2 family	5	
pfam02148	zf-UBP - Zn-finger in ubiquitin-hydrolases and other protein	4	
pfam02149	KA1 - Kinase associated domain 1	1	
pfam02150	RNA_POL_M_15KD - RNA polymerases M/15 Kd subunit	2	
pfam02152	FolB - Dihydroneopterin aldolase	1	
pfam02153	PDH - Prephenate dehydrogenase	1	
pfam02167	Cytochrom_C1 - Cytochrome C1 family	1	
pfam02170	PAZ - PAZ domain	2	
pfam02171	Piwi - Piwi domain	2	
pfam02176	zf-TRAF - TRAF-type zinc finger	1	
pfam02179	BAG - BAG domain	1	
pfam02181	FH2 - Formin Homology 2 Domain	1	
pfam02182	SAD_SRA - SAD/SRA domain	2	
pfam02184	HAT - HAT (Half-A-TPR) repeat	1	
pfam02185	HR1 - Hr1 repeat	2	
pfam02186	TFIIE_beta - TFIIE beta subunit core domain	1	
pfam02190	LON_substr_bdg - ATP-dependent protease La (LON) substrate-binding domain	3	
pfam02194	PXA - PXA domain	3	
pfam02197	RIIa - Regulatory subunit of type II PKA R-subunit	1	
pfam02200	STE - STE like transcription factor	1	
pfam02201	SWIB - SWIB/MDM2 domain	2	
pfam02204	VPS9 - Vacuolar sorting protein 9 (VPS9) domain	3	
pfam02205	WH2 - WH2 motif	2	
pfam02207	zf-UBR - Putative zinc finger in N-recognin (UBR box)	2	
pfam02212	GED - Dynamin GTPase effector domain	4	
pfam02213	GYF - GYF domain	2	
pfam02214	BTB_2 - BTB/POZ domain	1	
pfam02219	MTHFR - Methylenetetrahydrofolate reductase	2	
pfam02221	E1_DerP2_DerF2 - ML domain	1	
pfam02222	ATP-grasp - ATP-grasp domain	1	
pfam02223	Thymidylate_kin - Thymidylate kinase	1	
pfam02225	PA - PA domain	3	
pfam02229	PC4 - Transcriptional Coactivator p15 (PC4)	1	
pfam02230	Abhydrolase_2 - Phospholipase/Carboxylesterase	4	
pfam02233	PNTB - NAD(P) transhydrogenase beta subunit	1	
pfam02237	BPL_C - Biotin protein ligase C terminal domain	1	
pfam02257	RFX_DNA_binding - RFX DNA-binding domain	1	
pfam02259	FAT - FAT domain	3	
pfam02260	FATC - FATC domain	3	
pfam02265	S1-P1_nuclease - S1/P1 Nuclease	1	
pfam02268	TFIIA_gamma_N - Transcription initiation factor IIA, gamma subunit, helical domain	1	
pfam02269	TFIID-18kDa - Transcription initiation factor IID, 18kD subunit	2	
pfam02270	TFIIF_beta - Transcription initiation factor IIF, beta subunit	1	
pfam02271	UCR_14kD - Ubiquinol-cytochrome C reductase complex 14kD subunit	1	
pfam02284	COX5A - Cytochrome c oxidase subunit Va	1	
pfam02290	SRP14 - Signal recognition particle 14kD protein	2	
pfam02291	TFIID-31kDa - Transcription initiation factor IID, 31kD subunit	1	
pfam02296	Alpha_adaptin_C - Alpha adaptin AP2, C-terminal domain	1	
pfam02297	COX6B - Cytochrome oxidase c subunit VIb	2	
pfam02298	Cu_bind_like - Plastocyanin-like domain	1	
pfam02301	HORMA - HORMA domain	2	
pfam02317	Octopine_DH - NAD/NADP octopine/nopaline dehydrogenase, alpha-helical domain	1	
pfam02320	UCR_hinge - Ubiquinol-cytochrome C reductase hinge protein	1	
pfam02330	MAM33 - Mitochondrial glycoprotein	1	
pfam02338	OTU - OTU-like cysteine protease	3	
pfam02347	GDC-P - Glycine cleavage system P-protein	1	
pfam02353	CMAS - Mycolic acid cyclopropane synthetase	3	
pfam02358	Trehalose_PPase - Trehalose-phosphatase	3	
pfam02359	CDC48_N - Cell division protein 48 (CDC48), N-terminal domain	1	
pfam02364	Glucan_synthase - 1,3-beta-glucan synthase component	1	
pfam02366	PMT - Dolichyl-phosphate-mannose-protein mannosyltransferase	3	
pfam02373	JmjC - JmjC domain, hydroxylase	4	
pfam02374	ArsA_ATPase - Anion-transporting ATPase	1	
pfam02375	JmjN - jmjN domain	2	
pfam02383	Syja_N - SacI homology domain	4	
pfam02386	TrkH - Cation transport protein	2	
pfam02390	Methyltransf_4 - Putative methyltransferase	1	
pfam02391	MoaE - MoaE protein	1	
pfam02403	Seryl_tRNA_N - Seryl-tRNA synthetase N-terminal domain	2	
pfam02410	RsfS - Ribosomal silencing factor during starvation	1	
pfam02423	OCD_Mu_crystall - Ornithine cyclodeaminase/mu-crystallin family	1	
pfam02434	Fringe - Fringe-like	1	
pfam02436	PYC_OADA - Conserved carboxylase domain	1	
pfam02441	Flavoprotein - Flavoprotein	2	
pfam02450	LCAT - Lecithin:cholesterol acyltransferase	1	
pfam02453	Reticulon - Reticulon	1	
pfam02458	Transferase - Transferase family	7	
pfam02460	Patched - Patched family	1	
pfam02463	SMC_N - RecF/RecN/SMC N terminal domain	4	
pfam02464	CinA - Competence-damaged protein	1	
pfam02466	Tim17 - Tim17/Tim22/Tim23/Pmp24 family	5	
pfam02469	Fasciclin - Fasciclin domain	7	
pfam02475	Met_10 - Met-10+ like-protein	1	
pfam02487	CLN3 - CLN3 protein	1	
pfam02492	cobW - CobW/HypB/UreG, nucleotide-binding domain	3	
pfam02493	MORN - MORN repeat	1	
pfam02502	LacAB_rpiB - Ribose/Galactose Isomerase	1	
pfam02515	CoA_transf_3 - CoA-transferase family III	5	
pfam02516	STT3 - Oligosaccharyl transferase STT3 subunit	1	
pfam02517	Abi - CAAX protease self-immunity	1	
pfam02518	HATPase_c - Histidine kinase-, DNA gyrase B-, and HSP90-like ATPase	16	
pfam02535	Zip - ZIP Zinc transporter	4	
pfam02537	CRCB - CrcB-like protein, Camphor Resistance (CrcB)	1	
pfam02538	Hydantoinase_B - Hydantoinase B/oxoprolinase	1	
pfam02540	NAD_synthase - NAD synthase	2	
pfam02541	Ppx-GppA - Ppx/GppA phosphatase family	1	
pfam02544	Steroid_dh - 3-oxo-5-alpha-steroid 4-dehydrogenase	3	
pfam02545	Maf - Maf-like protein	1	
pfam02548	Pantoate_transf - Ketopantoate hydroxymethyltransferase	1	
pfam02550	AcetylCoA_hydro - Acetyl-CoA hydrolase/transferase N-terminal domain	1	
pfam02558	ApbA - Ketopantoate reductase PanE/ApbA	4	
pfam02560	Cyanate_lyase - Cyanate lyase C-terminal domain	1	
pfam02567	PhzC-PhzF - Phenazine biosynthesis-like protein	1	
pfam02569	Pantoate_ligase - Pantoate-beta-alanine ligase	1	
pfam02580	Tyr_Deacylase - D-Tyr-tRNA(Tyr) deacylase	1	
pfam02581	TMP-TENI - Thiamine monophosphate synthase/TENI	1	
pfam02582	DUF155 - Uncharacterised ACR, YagE family COG1723	3	
pfam02585	PIG-L - GlcNAc-PI de-N-acetylase	1	
pfam02586	SRAP - SOS response associated peptidase (SRAP)	1	
pfam02597	ThiS - ThiS family	1	
pfam02598	Methyltrn_RNA_3 - Putative RNA methyltransferase	1	
pfam02602	HEM4 - Uroporphyrinogen-III synthase HemD	1	
pfam02615	Ldh_2 - Malate/L-lactate dehydrogenase	1	
pfam02617	ClpS - ATP-dependent Clp protease adaptor protein ClpS	1	
pfam02626	CT_A_B - Carboxyltransferase domain, subdomain A and B	1	
pfam02627	CMD - Carboxymuconolactone decarboxylase family	3	
pfam02628	COX15-CtaA - Cytochrome oxidase assembly protein	1	
pfam02629	CoA_binding - CoA binding domain	3	
pfam02630	SCO1-SenC - SCO1/SenC	1	
pfam02636	Methyltransf_28 - Putative S-adenosyl-L-methionine-dependent methyltransferase	2	
pfam02637	GatB_Yqey - GatB domain	1	
pfam02656	DUF202 - Domain of unknown function (DUF202)	5	
pfam02666	PS_Dcarbxylase - Phosphatidylserine decarboxylase	4	
pfam02668	TauD - Taurine catabolism dioxygenase TauD, TfdA family	14	
pfam02671	PAH - Paired amphipathic helix repeat	1	
pfam02676	TYW3 - Methyltransferase TYW3	1	
pfam02678	Pirin - Pirin	1	
pfam02682	CT_C_D - Carboxyltransferase domain, subdomain C and D	1	
pfam02686	Glu-tRNAGln - Glu-tRNAGln amidotransferase C subunit	1	
pfam02696	UPF0061 - Uncharacterized ACR, YdiU/UPF0061 family	1	
pfam02705	K_trans - K+ potassium transporter	2	
pfam02714	RSN1_7TM - Calcium-dependent channel, 7TM region, putative phosphate	4	
pfam02724	CDC45 - CDC45-like protein	1	
pfam02727	Cu_amine_oxidN2 - Copper amine oxidase, N2 domain	3	
pfam02728	Cu_amine_oxidN3 - Copper amine oxidase, N3 domain	2	
pfam02729	OTCace_N - Aspartate/ornithine carbamoyltransferase, carbamoyl-P binding domain	2	
pfam02731	SKIP_SNW - SKIP/SNW domain	1	
pfam02732	ERCC4 - ERCC4 domain	1	
pfam02733	Dak1 - Dak1 domain	3	
pfam02734	Dak2 - DAK2 domain	3	
pfam02735	Ku - Ku70/Ku80 beta-barrel domain	2	
pfam02736	Myosin_N - Myosin N-terminal SH3-like domain	1	
pfam02737	3HCDH_N - 3-hydroxyacyl-CoA dehydrogenase, NAD binding domain	3	
pfam02738	Ald_Xan_dh_C2 - Molybdopterin-binding domain of aldehyde dehydrogenase	1	
pfam02744	GalP_UDP_tr_C - Galactose-1-phosphate uridyl transferase, C-terminal domain	1	
pfam02746	MR_MLE_N - Mandelate racemase / muconate lactonizing enzyme, N-terminal domain	2	
pfam02747	PCNA_C - Proliferating cell nuclear antigen, C-terminal domain	1	
pfam02749	QRPTase_N - Quinolinate phosphoribosyl transferase, N-terminal domain	1	
pfam02751	TFIIA_gamma_C - Transcription initiation factor IIA, gamma subunit	1	
pfam02752	Arrestin_C - Arrestin (or S-antigen), C-terminal domain	4	
pfam02755	RPEL - RPEL repeat	1	
pfam02765	POT1 - Telomeric single stranded DNA binding POT1/CDC13	1	
pfam02769	AIRS_C - AIR synthase related protein, C-terminal domain	2	
pfam02770	Acyl-CoA_dh_M - Acyl-CoA dehydrogenase, middle domain	11	
pfam02771	Acyl-CoA_dh_N - Acyl-CoA dehydrogenase, N-terminal domain	11	
pfam02772	S-AdoMet_synt_M - S-adenosylmethionine synthetase, central domain	1	
pfam02773	S-AdoMet_synt_C - S-adenosylmethionine synthetase, C-terminal domain	1	
pfam02774	Semialdhyde_dhC - Semialdehyde dehydrogenase, dimerisation domain	3	
pfam02775	TPP_enzyme_C - Thiamine pyrophosphate enzyme, C-terminal TPP binding domain	9	
pfam02776	TPP_enzyme_N - Thiamine pyrophosphate enzyme, N-terminal TPP binding domain	10	
pfam02777	Sod_Fe_C - Iron/manganese superoxide dismutases, C-terminal domain	3	
pfam02778	tRNA_int_endo_N - tRNA intron endonuclease, N-terminal domain	1	
pfam02779	Transket_pyr - Transketolase, pyrimidine binding domain	5	
pfam02780	Transketolase_C - Transketolase, C-terminal domain	4	
pfam02781	G6PD_C - Glucose-6-phosphate dehydrogenase, C-terminal domain	1	
pfam02782	FGGY_C - FGGY family of carbohydrate kinases, C-terminal domain	3	
pfam02784	Orn_Arg_deC_N - Pyridoxal-dependent decarboxylase, pyridoxal binding domain	1	
pfam02785	Biotin_carb_C - Biotin carboxylase C-terminal domain	5	
pfam02786	CPSase_L_D2 - Carbamoyl-phosphate synthase L chain, ATP binding domain	7	
pfam02787	CPSase_L_D3 - Carbamoyl-phosphate synthetase large chain, oligomerisation domain	2	
pfam02791	DDT - DDT domain	1	
pfam02792	Mago_nashi - Mago nashi protein	1	
pfam02797	Chal_sti_synt_C - Chalcone and stilbene synthases, C-terminal domain	1	
pfam02798	GST_N - Glutathione S-transferase, N-terminal domain	13	
pfam02799	NMT_C - Myristoyl-CoA:protein N-myristoyltransferase, C-terminal domain	1	
pfam02800	Gp_dh_C - Glyceraldehyde 3-phosphate dehydrogenase, C-terminal domain	1	
pfam02801	Ketoacyl-synt_C - Beta-ketoacyl synthase, C-terminal domain	40	
pfam02803	Thiolase_C - Thiolase, C-terminal domain	7	
pfam02805	Ada_Zn_binding - Metal binding domain of Ada	1	
pfam02806	Alpha-amylase_C - Alpha amylase, C-terminal all-beta domain	1	
pfam02809	UIM - Ubiquitin interaction motif	1	
pfam02811	PHP - PHP domain	1	
pfam02812	ELFV_dehydrog_N - Glu/Leu/Phe/Val dehydrogenase, dimerisation domain	1	
pfam02815	MIR - MIR domain	3	
pfam02817	E3_binding - e3 binding domain	3	
pfam02823	ATP-synt_DE_N - ATP synthase, Delta/Epsilon chain, beta-sandwich domain	1	
pfam02824	TGS - TGS domain	3	
pfam02826	2-Hacid_dh_C - D-isomer specific 2-hydroxyacid dehydrogenase, NAD binding domain	9	
pfam02833	DHHA2 - DHHA2 domain	1	
pfam02836	Glyco_hydro_2_C - Glycosyl hydrolases family 2, TIM barrel domain	1	
pfam02837	Glyco_hydro_2_N - Glycosyl hydrolases family 2, sugar binding domain	1	
pfam02838	Glyco_hydro_20b - Glycosyl hydrolase family 20, domain 2	1	
pfam02840	Prp18 - Prp18 domain	1	
pfam02843	GARS_C - Phosphoribosylglycinamide synthetase, C domain	2	
pfam02844	GARS_N - Phosphoribosylglycinamide synthetase, N domain	2	
pfam02845	CUE - CUE domain	5	
pfam02847	MA3 - MA3 domain	2	
pfam02852	Pyr_redox_dim - Pyridine nucleotide-disulphide oxidoreductase, dimerisation domain	4	
pfam02854	MIF4G - MIF4G domain	4	
pfam02861	Clp_N - Clp amino terminal domain, pathogenicity island component	1	
pfam02862	DDHD - DDHD domain	2	
pfam02866	Ldh_1_C - lactate/malate dehydrogenase, alpha/beta C-terminal domain	2	
pfam02867	Ribonuc_red_lgC - Ribonucleotide reductase, barrel domain	1	
pfam02872	5_nucleotid_C - 5'-nucleotidase, C-terminal domain	1	
pfam02874	ATP-synt_ab_N - ATP synthase alpha/beta family, beta-barrel domain	4	
pfam02878	PGM_PMM_I - Phosphoglucomutase/phosphomannomutase, alpha/beta/alpha domain I	3	
pfam02879	PGM_PMM_II - Phosphoglucomutase/phosphomannomutase, alpha/beta/alpha domain II	2	
pfam02880	PGM_PMM_III - Phosphoglucomutase/phosphomannomutase, alpha/beta/alpha domain III	3	
pfam02881	SRP54_N - SRP54-type protein, helical bundle domain	2	
pfam02882	THF_DHG_CYH_C - Tetrahydrofolate dehydrogenase/cyclohydrolase, NAD(P)-binding domain	2	
pfam02883	Alpha_adaptinC2 - Adaptin C-terminal domain	3	
pfam02885	Glycos_trans_3N - Glycosyl transferase family, helical bundle domain	1	
pfam02887	PK_C - Pyruvate kinase, alpha/beta domain	1	
pfam02889	Sec63 - Sec63 Brl domain	4	
pfam02891	zf-MIZ - MIZ/SP-RING zinc finger	2	
pfam02893	GRAM - GRAM domain	2	
pfam02894	GFO_IDH_MocA_C - Oxidoreductase family, C-terminal alpha/beta domain	4	
pfam02898	NO_synthase - Nitric oxide synthase, oxygenase domain	1	
pfam02900	LigB - Catalytic LigB subunit of aromatic ring-opening dioxygenase	4	
pfam02902	Peptidase_C48 - Ulp1 protease family, C-terminal catalytic domain	3	
pfam02906	Fe_hyd_lg_C - Iron only hydrogenase large subunit, C-terminal domain	1	
pfam02910	Succ_DH_flav_C - Fumarate reductase flavoprotein C-term	1	
pfam02913	FAD-oxidase_C - FAD linked oxidases, C-terminal domain	3	
pfam02919	Topoisom_I_N - Eukaryotic DNA topoisomerase I, DNA binding fragment	1	
pfam02921	UCR_TM - Ubiquinol cytochrome reductase transmembrane region	1	
pfam02922	CBM_48 - Carbohydrate-binding module 48 (Isoamylase N-terminal domain)	1	
pfam02926	THUMP - THUMP domain	1	
pfam02928	zf-C5HC2 - C5HC2 zinc finger	1	
pfam02933	CDC48_2 - Cell division protein 48 (CDC48), domain 2	2	
pfam02934	GatB_N - GatB/GatE catalytic domain	1	
pfam02935	COX7C - Cytochrome c oxidase subunit VIIc	1	
pfam02936	COX4 - Cytochrome c oxidase subunit IV	1	
pfam02939	UcrQ - UcrQ family	1	
pfam02940	mRNA_triPase - mRNA capping enzyme, beta chain	1	
pfam02953	zf-Tim10_DDP - Tim10/DDP family zinc finger	4	
pfam02966	DIM1 - Mitosis protein DIM1	1	
pfam02969	TAF - TATA box binding protein associated factor (TAF)	1	
pfam02970	TBCA - Tubulin binding cofactor A	1	
pfam02978	SRP_SPB - Signal peptide binding domain	1	
pfam02982	Scytalone_dh - Scytalone dehydratase	3	
pfam02984	Cyclin_C - Cyclin, C-terminal domain	3	
pfam02990	EMP70 - Endomembrane protein 70	2	
pfam02991	Atg8 - Autophagy protein Atg8 ubiquitin like	1	
pfam02996	Prefoldin - Prefoldin subunit	2	
pfam03006	HlyIII - Haemolysin-III related	4	
pfam03009	GDPD - Glycerophosphoryl diester phosphodiesterase family	4	
pfam03022	MRJP - Major royal jelly protein	4	
pfam03028	Dynein_heavy - Dynein heavy chain and region D6 of dynein motor	1	
pfam03029	ATP_bind_1 - Conserved hypothetical ATP binding protein	3	
pfam03031	NIF - NLI interacting factor-like phosphatase	5	
pfam03033	Glyco_transf_28 - Glycosyltransferase family 28 N-terminal domain	3	
pfam03051	Peptidase_C1_2 - Peptidase C1-like family	1	
pfam03055	RPE65 - Retinal pigment epithelial membrane protein	1	
pfam03060	NMO - Nitronate monooxygenase	5	
pfam03061	4HBT - Thioesterase superfamily	10	
pfam03062	MBOAT - MBOAT, membrane-bound O-acyltransferase family	5	
pfam03067	LPMO_10 - Lytic polysaccharide mono-oxygenase, cellulose-degrading	1	
pfam03069	FmdA_AmdA - Acetamidase/Formamidase family	1	
pfam03070	TENA_THI-4 - TENA/THI-4/PQQC family	2	
pfam03073	TspO_MBR - TspO/MBR family	1	
pfam03074	GCS - Glutamate-cysteine ligase	1	
pfam03079	ARD - ARD/ARD' family	1	
pfam03081	Exo70 - Exo70 exocyst complex subunit	1	
pfam03095	PTPA - Phosphotyrosyl phosphate activator (PTPA) protein	2	
pfam03097	BRO1 - BRO1-like domain	2	
pfam03098	An_peroxidase - Animal haem peroxidase	3	
pfam03099	BPL_LplA_LipB - Biotin/lipoate A/B protein ligase family	2	
pfam03101	FAR1 - FAR1 DNA-binding domain	1	
pfam03104	DNA_pol_B_exo1 - DNA polymerase family B, exonuclease domain	4	
pfam03105	SPX - SPX domain	6	
pfam03109	ABC1 - ABC1 family	3	
pfam03114	BAR - BAR domain	4	
pfam03124	EXS - EXS family	2	
pfam03126	Plus-3 - Plus-3 domain	1	
pfam03127	GAT - GAT domain	3	
pfam03129	HGTP_anticodon - Anticodon binding domain	5	
pfam03133	TTL - Tubulin-tyrosine ligase family	1	
pfam03134	TB2_DP1_HVA22 - TB2/DP1, HVA22 family	2	
pfam03142	Chitin_synth_2 - Chitin synthase	4	
pfam03143	GTP_EFTU_D3 - Elongation factor Tu C-terminal domain	4	
pfam03144	GTP_EFTU_D2 - Elongation factor Tu domain 2	10	
pfam03147	FDX-ACB - Ferredoxin-fold anticodon binding domain	1	
pfam03151	TPT - Triose-phosphate Transporter family	5	
pfam03152	UFD1 - Ubiquitin fusion degradation protein UFD1	2	
pfam03153	TFIIA - Transcription factor IIA, alpha/beta subunit	1	
pfam03155	Alg6_Alg8 - ALG6, ALG8 glycosyltransferase family	2	
pfam03162	Y_phosphatase2 - Tyrosine phosphatase family	1	
pfam03164	Mon1 - Trafficking protein Mon1	1	
pfam03167	UDG - Uracil DNA glycosylase superfamily	2	
pfam03169	OPT - OPT oligopeptide transporter protein	7	
pfam03171	2OG-FeII_Oxy - 2OG-Fe(II) oxygenase superfamily	17	
pfam03177	Nucleoporin_C - Non-repetitive/WGA-negative nucleoporin C-terminal	2	
pfam03178	CPSF_A - CPSF A subunit region	4	
pfam03179	V-ATPase_G - Vacuolar (H+)-ATPase G subunit	1	
pfam03184	DDE_1 - DDE superfamily endonuclease	16	
pfam03188	Cytochrom_B561 - Eukaryotic cytochrome b561	2	
pfam03190	Thioredox_DsbH - Protein of unknown function, DUF255	1	
pfam03194	LUC7 - LUC7 N_terminus	1	
pfam03198	Glyco_hydro_72 - Glucanosyltransferase	4	
pfam03199	GSH_synthase - Eukaryotic glutathione synthase	1	
pfam03200	Glyco_hydro_63 - Glycosyl hydrolase family 63 C-terminal domain	1	
pfam03208	PRA1 - PRA1 family protein	1	
pfam03211	Pectate_lyase - Pectate lyase	1	
pfam03215	Rad17 - Rad17 cell cycle checkpoint protein	1	
pfam03221	HTH_Tnp_Tc5 - Tc5 transposase DNA-binding domain	9	
pfam03223	V-ATPase_C - V-ATPase subunit C	1	
pfam03224	V-ATPase_H_N - V-ATPase subunit H	1	
pfam03226	Yippee-Mis18 - Yippee zinc-binding/DNA-binding /Mis18, centromere assembly	2	
pfam03227	GILT - Gamma interferon inducible lysosomal thiol reductase (GILT)	1	
pfam03232	COQ7 - Ubiquinone biosynthesis protein COQ7	1	
pfam03234	CDC37_N - Cdc37 N terminal kinase binding	1	
pfam03239	FTR1 - Iron permease FTR1 family	1	
pfam03248	Rer1 - Rer1 family	1	
pfam03256	ANAPC10 - Anaphase-promoting complex, subunit 10 (APC10)	1	
pfam03259	Robl_LC7 - Roadblock/LC7 domain	1	
pfam03271	EB1 - EB1-like C-terminal motif	1	
pfam03291	Pox_MCEL - mRNA capping enzyme	1	
pfam03297	Ribosomal_S25 - S25 ribosomal protein	1	
pfam03311	Cornichon - Cornichon protein	1	
pfam03328	HpcH_HpaI - HpcH/HpaI aldolase/citrate lyase family	3	
pfam03332	PMM - Eukaryotic phosphomannomutase	1	
pfam03343	SART-1 - SART-1 family	1	
pfam03345	DDOST_48kD - Oligosaccharyltransferase 48 kDa subunit beta	1	
pfam03348	Serinc - Serine incorporator (Serinc)	1	
pfam03357	Snf7 - Snf7	7	
pfam03358	FMN_red - NADPH-dependent FMN reductase	1	
pfam03364	Polyketide_cyc - Polyketide cyclase / dehydrase and lipid transport	1	
pfam03366	YEATS - YEATS family	2	
pfam03367	zf-ZPR1 - ZPR1 zinc-finger domain	1	
pfam03368	Dicer_dimer - Dicer dimerisation domain	2	
pfam03370	CBM_21 - Carbohydrate/starch-binding module (family 21)	1	
pfam03371	PRP38 - PRP38 family	1	
pfam03372	Exo_endo_phos - Endonuclease/Exonuclease/phosphatase family	3	
pfam03378	CAS_CSE1 - CAS/CSE protein, C-terminus	1	
pfam03381	CDC50 - LEM3 (ligand-effect modulator 3) family / CDC50 family	1	
pfam03388	Lectin_leg-like - Legume-like lectin family	2	
pfam03398	Ist1 - Regulator of Vps4 activity in the MVB pathway	1	
pfam03399	SAC3_GANP - SAC3/GANP family	2	
pfam03403	PAF-AH_p_II - Platelet-activating factor acetylhydrolase, isoform II	4	
pfam03404	Mo-co_dimer - Mo-co oxidoreductase dimerisation domain	5	
pfam03407	Nucleotid_trans - Nucleotide-diphospho-sugar transferase	1	
pfam03416	Peptidase_C54 - Peptidase family C54	1	
pfam03417	AAT - Acyl-coenzyme A:6-aminopenicillanic acid acyl-transferase	1	
pfam03435	Sacchrp_dh_NADP - Saccharopine dehydrogenase NADP binding domain	2	
pfam03439	Spt5-NGN - Early transcription elongation factor of RNA pol II, NGN section	1	
pfam03441	FAD_binding_7 - FAD binding domain of DNA photolyase	4	
pfam03442	CBM_X2 - Carbohydrate binding domain X2	1	
pfam03443	Glyco_hydro_61 - Glycosyl hydrolase family 61	11	
pfam03446	NAD_binding_2 - NAD binding domain of 6-phosphogluconate dehydrogenase	8	
pfam03447	NAD_binding_3 - Homoserine dehydrogenase, NAD binding domain	1	
pfam03450	CO_deh_flav_C - CO dehydrogenase flavoprotein C-terminal domain	1	
pfam03452	Anp1 - Anp1	3	
pfam03453	MoeA_N - MoeA N-terminal region (domain I and II)	1	
pfam03454	MoeA_C - MoeA C-terminal region (domain IV)	1	
pfam03455	dDENN - dDENN domain	1	
pfam03456	uDENN - uDENN domain	2	
pfam03460	NIR_SIR_ferr - Nitrite/Sulfite reductase ferredoxin-like half domain	2	
pfam03462	PCRF - PCRF domain	1	
pfam03463	eRF1_1 - eRF1 domain 1	2	
pfam03464	eRF1_2 - eRF1 domain 2	2	
pfam03465	eRF1_3 - eRF1 domain 3	2	
pfam03467	Smg4_UPF3 - Smg-4/UPF3 family	1	
pfam03473	MOSC - MOSC domain	4	
pfam03476	MOSC_N - MOSC N-terminal beta barrel domain	4	
pfam03477	ATP-cone - ATP cone domain	1	
pfam03481	SUA5 - Putative GTP-binding controlling metal-binding	1	
pfam03483	B3_4 - B3/4 domain	2	
pfam03484	B5 - tRNA synthetase B5 domain	1	
pfam03501	S10_plectin - Plectin/S10 domain	1	
pfam03517	Voldacs - Regulator of volume decrease after cellular swelling	1	
pfam03522	SLC12 - Solute carrier family 12	1	
pfam03531	SSrecog - Structure-specific recognition protein (SSRP1)	1	
pfam03537	Glyco_hydro_114 - Glycoside-hydrolase family GH114	1	
pfam03540	TFIID_30kDa - Transcription initiation factor TFIID 23-30kDa subunit	1	
pfam03542	Tuberin - Tuberin	1	
pfam03547	Mem_trans - Membrane transport protein	2	
pfam03556	Cullin_binding - Cullin binding	1	
pfam03561	Allantoicase - Allantoicase repeat	1	
pfam03568	Peptidase_C50 - Peptidase family C50	1	
pfam03571	Peptidase_M49 - Peptidase family M49	2	
pfam03572	Peptidase_S41 - Peptidase family S41	8	
pfam03576	Peptidase_S58 - Peptidase family S58	1	
pfam03583	LIP - Secretory lipase	1	
pfam03587	EMG1 - EMG1/NEP1 methyltransferase	1	
pfam03595	SLAC1 - Voltage-dependent anion channel	5	
pfam03600	CitMHS - Citrate transporter	1	
pfam03604	DNA_RNApol_7kD - DNA directed RNA polymerase, 7 kDa subunit	1	
pfam03619	Solute_trans_a - Organic solute transporter Ostalpha	5	
pfam03630	Fumble - Fumble	1	
pfam03632	Glyco_hydro_65m - Glycosyl hydrolase family 65 central catalytic domain	1	
pfam03633	Glyco_hydro_65C - Glycosyl hydrolase family 65, C-terminal domain	1	
pfam03635	Vps35 - Vacuolar protein sorting-associated protein 35	1	
pfam03636	Glyco_hydro_65N - Glycosyl hydrolase family 65, N-terminal domain	1	
pfam03637	Mob1_phocein - Mob1/phocein family	3	
pfam03639	Glyco_hydro_81 - Glycosyl hydrolase family 81	1	
pfam03641	Lysine_decarbox - Possible lysine decarboxylase	1	
pfam03643	Vps26 - Vacuolar protein sorting-associated protein 26	1	
pfam03644	Glyco_hydro_85 - Glycosyl hydrolase family 85	1	
pfam03645	Tctex-1 - Tctex-1 family	1	
pfam03647	Tmemb_14 - Transmembrane proteins 14C	1	
pfam03648	Glyco_hydro_67N - Glycosyl hydrolase family 67 N-terminus	1	
pfam03650	MPC - Uncharacterised protein family (UPF0041)	2	
pfam03656	Pam16 - Pam16	2	
pfam03657	UPF0113 - Uncharacterised protein family (UPF0113)	1	
pfam03659	Glyco_hydro_71 - Glycosyl hydrolase family 71	2	
pfam03660	PHF5 - PHF5-like protein	1	
pfam03661	UPF0121 - Uncharacterised protein family (UPF0121)	1	
pfam03663	Glyco_hydro_76 - Glycosyl hydrolase family 76	8	
pfam03664	Glyco_hydro_62 - Glycosyl hydrolase family 62	2	
pfam03666	NPR3 - Nitrogen Permease regulator of amino acid transport activity 3	1	
