Pfam ID	Pfam Name	Gene Count	
pfam01131	Topoisom_bac - DNA topoisomerase	2	
pfam01132	EFP - Elongation factor P (EF-P) OB domain	1	
pfam01134	GIDA - Glucose inhibited division protein A	1	
pfam01135	PCMT - Protein-L-isoaspartate(D-aspartate) O-methyltransferase (PCMT)	2	
pfam01136	Peptidase_U32 - Peptidase family U32	4	
pfam01138	RNase_PH - 3' exoribonuclease family, domain 1	2	
pfam01144	CoA_trans - Coenzyme A transferase	2	
pfam01145	Band_7 - SPFH domain / Band 7 family	3	
pfam01148	CTP_transf_1 - Cytidylyltransferase family	1	
pfam01149	Fapy_DNA_glyco - Formamidopyrimidine-DNA glycosylase N-terminal domain	1	
pfam01152	Bac_globin - Bacterial-like globin	1	
pfam01155	HypA - Hydrogenase/urease nickel incorporation, metallochaperone, hypA	1	
pfam01161	PBP - Phosphatidylethanolamine-binding protein	2	
pfam01165	Ribosomal_S21 - Ribosomal protein S21	1	
pfam01168	Ala_racemase_N - Alanine racemase, N-terminal domain	2	
pfam01169	UPF0016 - Uncharacterized protein family UPF0016	1	
pfam01170	UPF0020 - Putative RNA methylase family UPF0020	1	
pfam01171	ATP_bind_3 - PP-loop family	2	
pfam01176	eIF-1a - Translation initiation factor 1A / IF-1	2	
pfam01177	Asp_Glu_race - Asp/Glu/Hydantoin racemase	1	
pfam01180	DHO_dh - Dihydroorotate dehydrogenase	1	
pfam01184	Grp1_Fun34_YaaH - GPR1/FUN34/yaaH family	1	
pfam01189	Methyltr_RsmB-F - 16S rRNA methyltransferase RsmB/F	2	
pfam01192	RNA_pol_Rpb6 - RNA polymerase Rpb6	1	
pfam01193	RNA_pol_L - RNA polymerase Rpb3/Rpb11 dimerisation domain	1	
pfam01195	Pept_tRNA_hydro - Peptidyl-tRNA hydrolase	1	
pfam01196	Ribosomal_L17 - Ribosomal protein L17	1	
pfam01197	Ribosomal_L31 - Ribosomal protein L31	1	
pfam01202	SKI - Shikimate kinase	1	
pfam01206	TusA - Sulfurtransferase TusA	1	
pfam01207	Dus - Dihydrouridine synthase (Dus)	2	
pfam01208	URO-D - Uroporphyrinogen decarboxylase (URO-D)	1	
pfam01209	Ubie_methyltran - ubiE/COQ5 methyltransferase family	1	
pfam01210	NAD_Gly3P_dh_N - NAD-dependent glycerol-3-phosphate dehydrogenase N-terminus	1	
pfam01218	Coprogen_oxidas - Coproporphyrinogen III oxidase	1	
pfam01219	DAGK_prokar - Prokaryotic diacylglycerol kinase	2	
pfam01220	DHquinase_II - Dehydroquinase class II	1	
pfam01225	Mur_ligase - Mur ligase family, catalytic domain	4	
pfam01230	HIT - HIT domain	2	
pfam01242	PTPS - 6-pyruvoyl tetrahydropterin synthase	1	
pfam01245	Ribosomal_L19 - Ribosomal protein L19	1	
pfam01250	Ribosomal_S6 - Ribosomal protein S6	1	
pfam01252	Peptidase_A8 - Signal peptidase (SPase) II	1	
pfam01255	Prenyltransf - Putative undecaprenyl diphosphate synthase	1	
pfam01256	Carb_kinase - Carbohydrate kinase	1	
pfam01257	2Fe-2S_thioredx - Thioredoxin-like [2Fe-2S] ferredoxin	5	
pfam01258	zf-dskA_traR - Prokaryotic dksA/traR C4-type zinc finger	1	
pfam01259	SAICAR_synt - SAICAR synthetase	1	
pfam01261	AP_endonuc_2 - Xylose isomerase-like TIM barrel	1	
pfam01262	AlaDh_PNT_C - Alanine dehydrogenase/PNT, C-terminal domain	2	
pfam01263	Aldose_epim - Aldose 1-epimerase	1	
pfam01264	Chorismate_synt - Chorismate synthase	1	
pfam01266	DAO - FAD dependent oxidoreductase	3	
pfam01272	GreA_GreB - Transcription elongation factor, GreA/GreB, C-term	3	
pfam01274	Malate_synthase - Malate synthase	1	
pfam01276	OKR_DC_1 - Orn/Lys/Arg decarboxylase, major domain	1	
pfam01281	Ribosomal_L9_N - Ribosomal protein L9, N-terminal domain	1	
pfam01288	HPPK - 7,8-dihydro-6-hydroxymethylpterin-pyrophosphokinase (HPPK)	1	
pfam01292	Ni_hydr_CYTB - Prokaryotic cytochrome b561	6	
pfam01297	ZnuA - Zinc-uptake complex component A periplasmic	1	
pfam01300	Sua5_yciO_yrdC - Telomere recombination	3	
pfam01311	Bac_export_1 - Bacterial export proteins, family 1	1	
pfam01312	Bac_export_2 - FlhB HrpN YscU SpaS Family	2	
pfam01313	Bac_export_3 - Bacterial export proteins, family 3	1	
pfam01322	Cytochrom_C_2 - Cytochrome C'	2	
pfam01323	DSBA - DSBA-like thioredoxin domain	3	
pfam01326	PPDK_N - Pyruvate phosphate dikinase, PEP/pyruvate binding domain	1	
pfam01327	Pep_deformylase - Polypeptide deformylase	2	
pfam01329	Pterin_4a - Pterin 4 alpha carbinolamine dehydratase	1	
pfam01330	RuvA_N - RuvA N terminal domain	1	
pfam01336	tRNA_anti-codon - OB-fold nucleic acid binding domain	2	
pfam01337	Barstar - Barstar (barnase inhibitor)	1	
pfam01339	CheB_methylest - CheB methylesterase	2	
pfam01343	Peptidase_S49 - Peptidase family S49	1	
pfam01351	RNase_HII - Ribonuclease HII	1	
pfam01361	Tautomerase - Tautomerase enzyme	2	
pfam01367	5_3_exonuc - 5'-3' exonuclease, C-terminal SAM fold	1	
pfam01368	DHH - DHH family	1	
pfam01370	Epimerase - NAD dependent epimerase/dehydratase family	6	
pfam01379	Porphobil_deam - Porphobilinogen deaminase, dipyromethane cofactor binding domain	1	
pfam01380	SIS - SIS domain	2	
pfam01381	HTH_3 - Helix-turn-helix	5	
pfam01384	PHO4 - Phosphate transporter family	2	
pfam01386	Ribosomal_L25p - Ribosomal L25p family	1	
pfam01396	zf-C4_Topoisom - Topoisomerase DNA binding C4 zinc finger	1	
pfam01402	RHH_1 - Ribbon-helix-helix protein, copG family	1	
pfam01406	tRNA-synt_1e - tRNA synthetases class I (C) catalytic domain	1	
pfam01408	GFO_IDH_MocA - Oxidoreductase family, NAD-binding Rossmann fold	1	
pfam01409	tRNA-synt_2d - tRNA synthetases class II core domain (F)	1	
pfam01411	tRNA-synt_2c - tRNA synthetases class II (A)	1	
pfam01416	PseudoU_synth_1 - tRNA pseudouridine synthase	1	
pfam01425	Amidase - Amidase	1	
pfam01430	HSP33 - Hsp33 protein	1	
pfam01432	Peptidase_M3 - Peptidase family M3	1	
pfam01433	Peptidase_M1 - Peptidase family M1	1	
pfam01434	Peptidase_M41 - Peptidase family M41	2	
pfam01435	Peptidase_M48 - Peptidase family M48	8	
pfam01450	IlvC - Acetohydroxy acid isomeroreductase, catalytic domain	1	
pfam01451	LMWPc - Low molecular weight phosphotyrosine protein phosphatase	2	
pfam01455	HupF_HypC - HupF/HypC family	2	
pfam01464	SLT - Transglycosylase SLT domain	6	
pfam01467	CTP_transf_like - Cytidylyltransferase-like	3	
pfam01472	PUA - PUA domain	1	
pfam01475	FUR - Ferric uptake regulator family	2	
pfam01476	LysM - LysM domain	3	
pfam01478	Peptidase_A24 - Type IV leader peptidase family	1	
pfam01479	S4 - S4 domain	9	
pfam01488	Shikimate_DH - Shikimate / quinate 5-dehydrogenase	2	
pfam01491	Frataxin_Cyay - Frataxin-like domain	1	
pfam01493	GXGXG - GXGXG motif	1	
pfam01494	FAD_binding_3 - FAD binding domain	3	
pfam01497	Peripla_BP_2 - Periplasmic binding protein	2	
pfam01502	PRA-CH - Phosphoribosyl-AMP cyclohydrolase	1	
pfam01503	PRA-PH - Phosphoribosyl-ATP pyrophosphohydrolase	1	
pfam01507	PAPS_reduct - Phosphoadenosine phosphosulfate reductase family	2	
pfam01509	TruB_N - TruB family pseudouridylate synthase (N terminal domain)	1	
pfam01510	Amidase_2 - N-acetylmuramoyl-L-alanine amidase	1	
pfam01512	Complex1_51K - Respiratory-chain NADH dehydrogenase 51 Kd subunit	3	
pfam01513	NAD_kinase - ATP-NAD kinase	1	
pfam01514	YscJ_FliF - Secretory protein of YscJ/FliF family	1	
pfam01515	PTA_PTB - Phosphate acetyl/butaryl transferase	3	
pfam01520	Amidase_3 - N-acetylmuramoyl-L-alanine amidase	2	
pfam01521	Fe-S_biosyn - Iron-sulphur cluster biosynthesis	3	
pfam01522	Polysacc_deac_1 - Polysaccharide deacetylase	1	
pfam01523	PmbA_TldD - Putative modulator of DNA gyrase	2	
pfam01526	DDE_Tnp_Tn3 - Tn3 transposase DDE domain	3	
pfam01531	Glyco_transf_11 - Glycosyl transferase family 11	1	
pfam01541	GIY-YIG - GIY-YIG catalytic domain	3	
pfam01544	CorA - CorA-like Mg2+ transporter protein	1	
pfam01545	Cation_efflux - Cation efflux family	3	
pfam01546	Peptidase_M20 - Peptidase family M20/M25/M40	3	
pfam01548	DEDD_Tnp_IS110 - Transposase	3	
pfam01551	Peptidase_M23 - Peptidase family M23	5	
pfam01553	Acyltransferase - Acyltransferase	2	
pfam01554	MatE - MatE	1	
pfam01555	N6_N4_Mtase - DNA methylase	3	
pfam01556	DnaJ_C - DnaJ C terminal domain	1	
pfam01557	FAA_hydrolase - Fumarylacetoacetate (FAA) hydrolase family	1	
pfam01558	POR - Pyruvate ferredoxin/flavodoxin oxidoreductase	2	
pfam01564	Spermine_synth - Spermine/spermidine synthase	1	
pfam01565	FAD_binding_4 - FAD binding domain	6	
pfam01568	Molydop_binding - Molydopterin dinucleotide binding domain	6	
pfam01569	PAP2 - PAP2 superfamily	2	
pfam01571	GCV_T - Aminomethyltransferase folate-binding domain	2	
pfam01575	MaoC_dehydratas - MaoC like domain	3	
pfam01578	Cytochrom_C_asm - Cytochrome C assembly protein	3	
pfam01580	FtsK_SpoIIIE - FtsK/SpoIIIE family	1	
pfam01584	CheW - CheW-like domain	12	
pfam01588	tRNA_bind - Putative tRNA binding domain	2	
pfam01590	GAF - GAF domain	5	
pfam01592	NifU_N - NifU-like N terminal domain	1	
pfam01593	Amino_oxidase - Flavin containing amine oxidoreductase	1	
pfam01594	AI-2E_transport - AI-2E family transporter	3	
pfam01595	DUF21 - Domain of unknown function DUF21	2	
pfam01597	GCV_H - Glycine cleavage H-protein	1	
pfam01609	DDE_Tnp_1 - Transposase DDE domain	1	
pfam01610	DDE_Tnp_ISL3 - Transposase	1	
pfam01612	DNA_pol_A_exo1 - 3'-5' exonuclease	1	
pfam01613	Flavin_Reduct - Flavin reductase like domain	3	
pfam01614	IclR - Bacterial transcriptional regulator	2	
pfam01618	MotA_ExbB - MotA/TolQ/ExbB proton channel family	8	
pfam01624	MutS_I - MutS domain I	1	
pfam01625	PMSR - Peptide methionine sulfoxide reductase	1	
pfam01627	Hpt - Hpt domain	14	
pfam01628	HrcA - HrcA protein C terminal domain	1	
pfam01632	Ribosomal_L35p - Ribosomal protein L35	1	
pfam01634	HisG - ATP phosphoribosyltransferase	1	
pfam01636	APH - Phosphotransferase enzyme family	3	
pfam01638	HxlR - HxlR-like helix-turn-helix	1	
pfam01642	MM_CoA_mutase - Methylmalonyl-CoA mutase	2	
pfam01645	Glu_synthase - Conserved region in glutamate synthase	2	
pfam01648	ACPS - 4'-phosphopantetheinyl transferase superfamily	1	
pfam01649	Ribosomal_S20p - Ribosomal protein S20	1	
pfam01653	DNA_ligase_aden - NAD-dependent DNA ligase adenylation domain	1	
pfam01654	Cyt_bd_oxida_I - Cytochrome bd terminal oxidase subunit I	1	
pfam01656	CbiA - CobQ/CobB/MinD/ParA nucleotide binding domain	5	
pfam01663	Phosphodiest - Type I phosphodiesterase / nucleotide pyrophosphatase	1	
pfam01668	SmpB - SmpB protein	1	
pfam01676	Metalloenzyme - Metalloenzyme superfamily	1	
pfam01678	DAP_epimerase - Diaminopimelate epimerase	1	
pfam01679	Pmp3 - Proteolipid membrane potential modulator	1	
pfam01687	Flavokinase - Riboflavin kinase	1	
pfam01695	IstB_IS21 - IstB-like ATP binding protein	6	
pfam01702	TGT - Queuine tRNA-ribosyltransferase	1	
pfam01706	FliG_C - FliG C-terminal domain	1	
pfam01709	Transcrip_reg - Transcriptional regulator	1	
pfam01712	dNK - Deoxynucleoside kinase	1	
pfam01713	Smr - Smr domain	1	
pfam01715	IPPT - IPP transferase	1	
pfam01722	BolA - BolA-like protein	2	
pfam01725	Ham1p_like - Ham1 family	1	
pfam01726	LexA_DNA_bind - LexA DNA binding domain	1	
pfam01728	FtsJ - FtsJ-like methyltransferase	1	
pfam01729	QRPTase_C - Quinolinate phosphoribosyl transferase, C-terminal domain	2	
pfam01734	Patatin - Patatin-like phospholipase	6	
pfam01738	DLH - Dienelactone hydrolase family	1	
pfam01739	CheR - CheR methyltransferase, SAM binding domain	2	
pfam01740	STAS - STAS domain	3	
pfam01743	PolyA_pol - Poly A polymerase head domain	2	
pfam01746	tRNA_m1G_MT - tRNA (Guanine-1)-methyltransferase	1	
pfam01750	HycI - Hydrogenase maturation protease	1	
pfam01751	Toprim - Toprim domain	4	
pfam01757	Acyl_transf_3 - Acyltransferase family	2	
pfam01758	SBF - Sodium Bile acid symporter family	1	
pfam01761	DHQ_synthase - 3-dehydroquinate synthase	1	
pfam01765	RRF - Ribosome recycling factor	1	
pfam01769	MgtE - Divalent cation transporter	1	
pfam01782	RimM - RimM N-terminal domain	1	
pfam01783	Ribosomal_L32p - Ribosomal L32p protein family	1	
pfam01784	NIF3 - NIF3 (NGG1p interacting factor 3)	1	
pfam01790	LGT - Prolipoprotein diacylglyceryl transferase	1	
pfam01794	Ferric_reduct - Ferric reductase like transmembrane component	2	
pfam01795	Methyltransf_5 - MraW methylase family	1	
pfam01807	zf-CHC2 - CHC2 zinc finger	1	
pfam01808	AICARFT_IMPCHas - AICARFT/IMPCHase bienzyme	1	
pfam01809	Haemolytic - Haemolytic domain	1	
pfam01810	LysE - LysE type translocator	1	
pfam01812	5-FTHF_cyc-lig - 5-formyltetrahydrofolate cyclo-ligase family	1	
pfam01814	Hemerythrin - Hemerythrin HHE cation binding domain	10	
pfam01817	CM_2 - Chorismate mutase type II	1	
pfam01820	Dala_Dala_lig_N - D-ala D-ala ligase N-terminus	1	
pfam01832	Glucosaminidase - Mannosyl-glycoprotein endo-beta-N-acetylglucosaminidase	1	
pfam01835	A2M_N - MG2 domain	1	
pfam01841	Transglut_core - Transglutaminase-like superfamily	5	
pfam01842	ACT - ACT domain	4	
pfam01844	HNH - HNH endonuclease	2	
pfam01855	POR_N - Pyruvate flavodoxin/ferredoxin oxidoreductase, thiamine diP-bdg	1	
pfam01863	DUF45 - Protein of unknown function DUF45	3	
pfam01865	PhoU_div - Protein of unknown function DUF47	2	
pfam01871	AMMECR1 - AMMECR1	1	
pfam01872	RibD_C - RibD C-terminal domain	1	
pfam01875	Memo - Memo-like protein	1	
pfam01878	EVE - EVE domain	1	
pfam01882	DUF58 - Protein of unknown function DUF58	2	
pfam01883	DUF59 - Domain of unknown function DUF59	2	
pfam01888	CbiD - CbiD	1	
pfam01890	CbiG_C - Cobalamin synthesis G C-terminus	1	
pfam01891	CbiM - Cobalt uptake substrate-specific transmembrane region	2	
pfam01894	UPF0047 - Uncharacterised protein family UPF0047	1	
pfam01895	PhoU - PhoU domain	1	
pfam01903	CbiX - CbiX	2	
pfam01909	NTP_transf_2 - Nucleotidyltransferase domain	1	
pfam01923	Cob_adeno_trans - Cobalamin adenosyltransferase	1	
pfam01924	HypD - Hydrogenase formation hypA family	1	
pfam01925	TauE - Sulfite exporter TauE/SafE	7	
pfam01926	MMR_HSR1 - 50S ribosome-binding GTPase	8	
pfam01928	CYTH - CYTH domain	1	
pfam01935	DUF87 - Domain of unknown function DUF87	1	
pfam01936	NYN - NYN domain	2	
pfam01938	TRAM - TRAM domain	2	
pfam01960	ArgJ - ArgJ family	1	
pfam01963	TraB - TraB family	1	
pfam01964	ThiC_Rad_SAM - Radical SAM ThiC family	1	
pfam01965	DJ-1_PfpI - DJ-1/PfpI family	1	
pfam01966	HD - HD domain	13	
pfam01967	MoaC - MoaC family	1	
pfam01975	SurE - Survival protein SurE	1	
pfam01977	UbiD - 3-octaprenyl-4-hydroxybenzoate carboxy-lyase	1	
pfam01979	Amidohydro_1 - Amidohydrolase family	3	
pfam01985	CRS1_YhbY - CRS1 / YhbY (CRM) domain	1	
pfam01986	DUF123 - Domain of unknown function DUF123	1	
pfam01988	VIT1 - VIT family	1	
pfam02021	UPF0102 - Uncharacterised protein family UPF0102	1	
pfam02033	RBFA - Ribosome-binding factor A	1	
pfam02036	SCP2 - SCP-2 sterol transfer family	1	
pfam02049	FliE - Flagellar hook-basal body complex protein FliE	1	
pfam02050	FliJ - Flagellar FliJ protein	1	
pfam02075	RuvC - Crossover junction endodeoxyribonuclease RuvC	1	
pfam02080	TrkA_C - TrkA-C domain	3	
pfam02082	Rrf2 - Transcriptional regulator	1	
pfam02091	tRNA-synt_2e - Glycyl-tRNA synthetase alpha subunit	1	
pfam02092	tRNA_synt_2f - Glycyl-tRNA synthetase beta subunit	1	
pfam02096	60KD_IMP - 60Kd inner membrane protein	1	
pfam02107	FlgH - Flagellar L-ring protein	1	
pfam02108	FliH - Flagellar assembly protein FliH	1	
pfam02113	Peptidase_S13 - D-Ala-D-Ala carboxypeptidase 3 (S13) family	1	
pfam02119	FlgI - Flagellar P-ring protein	1	
pfam02120	Flg_hook - Flagellar hook-length control protein FliK	2	
pfam02130	UPF0054 - Uncharacterized protein family UPF0054	1	
pfam02132	RecR - RecR protein	1	
pfam02142	MGS - MGS-like domain	2	
pfam02146	SIR2 - Sir2 family	2	
pfam02151	UVR - UvrB/uvrC motif	2	
pfam02152	FolB - Dihydroneopterin aldolase	1	
pfam02153	PDH - Prephenate dehydrogenase	1	
pfam02154	FliM - Flagellar motor switch protein FliM	1	
pfam02163	Peptidase_M50 - Peptidase family M50	1	
pfam02167	Cytochrom_C1 - Cytochrome C1 family	1	
pfam02190	LON_substr_bdg - ATP-dependent protease La (LON) substrate-binding domain	2	
pfam02195	ParBc - ParB-like nuclease domain	2	
pfam02203	TarH - Tar ligand binding domain homologue	2	
pfam02219	MTHFR - Methylenetetrahydrofolate reductase	1	
pfam02222	ATP-grasp - ATP-grasp domain	2	
pfam02223	Thymidylate_kin - Thymidylate kinase	1	
pfam02224	Cytidylate_kin - Cytidylate kinase	1	
pfam02230	Abhydrolase_2 - Phospholipase/Carboxylesterase	1	
pfam02233	PNTB - NAD(P) transhydrogenase beta subunit	1	
pfam02239	Cytochrom_D1 - Cytochrome D1 heme domain	4	
pfam02253	PLA1 - Phospholipase A1	1	
pfam02254	TrkA_N - TrkA-N domain	5	
pfam02261	Asp_decarbox - Aspartate decarboxylase	1	
pfam02265	S1-P1_nuclease - S1/P1 Nuclease	1	
pfam02272	DHHA1 - DHHA1 domain	2	
pfam02277	DBI_PRT - Phosphoribosyltransferase	1	
pfam02283	CobU - Cobinamide kinase / cobinamide phosphate guanyltransferase	1	
pfam02303	Phage_DNA_bind - Helix-destabilising protein	1	
pfam02308	MgtC - MgtC family	4	
pfam02310	B12-binding - B12 binding domain	4	
pfam02311	AraC_binding - AraC-like ligand binding domain	1	
pfam02321	OEP - Outer membrane efflux protein	14	
pfam02322	Cyt_bd_oxida_II - Cytochrome bd terminal oxidase subunit II	1	
pfam02325	YGGT - YGGT family	1	
pfam02347	GDC-P - Glycine cleavage system P-protein	1	
pfam02348	CTP_transf_3 - Cytidylyltransferase	2	
pfam02355	SecD_SecF - Protein export membrane protein	2	
pfam02357	NusG - Transcription termination factor nusG	1	
pfam02361	CbiQ - Cobalt transport protein	2	
pfam02367	TsaE - Threonylcarbamoyl adenosine biosynthesis protein TsaE	1	
pfam02371	Transposase_20 - Transposase IS116/IS110/IS902 family	3	
pfam02378	PTS_EIIC - Phosphotransferase system, EIIC	1	
pfam02381	MraZ - MraZ protein, putative antitoxin-like	1	
pfam02386	TrkH - Cation transport protein	1	
pfam02390	Methyltransf_4 - Putative methyltransferase	1	
pfam02391	MoaE - MoaE protein	1	
pfam02397	Bac_transf - Bacterial sugar transferase	1	
pfam02401	LYTB - LytB protein	1	
pfam02403	Seryl_tRNA_N - Seryl-tRNA synthetase N-terminal domain	1	
pfam02405	MlaE - Permease MlaE	2	
pfam02410	RsfS - Ribosomal silencing factor during starvation	1	
pfam02411	MerT - MerT mercuric transport protein	1	
pfam02416	MttA_Hcf106 - mttA/Hcf106 family	3	
pfam02417	Chromate_transp - Chromate transporter	4	
pfam02421	FeoB_N - Ferrous iron transport protein B	1	
pfam02423	OCD_Mu_crystall - Ornithine cyclodeaminase/mu-crystallin family	1	
pfam02424	ApbE - ApbE family	1	
pfam02433	FixO - Cytochrome C oxidase, mono-heme subunit/FixO	1	
pfam02441	Flavoprotein - Flavoprotein	2	
pfam02445	NadA - Quinolinate synthetase A protein	1	
pfam02463	SMC_N - RecF/RecN/SMC N terminal domain	2	
pfam02464	CinA - Competence-damaged protein	1	
pfam02465	FliD_N - Flagellar hook-associated protein 2 N-terminus	2	
pfam02470	MlaD - MlaD protein	3	
pfam02472	ExbD - Biopolymer transport protein ExbD/TolR	4	
pfam02481	DNA_processg_A - DNA recombination-mediator protein A	1	
pfam02482	Ribosomal_S30AE - Sigma 54 modulation protein / S30EA ribosomal protein	2	
pfam02491	SHS2_FTSA - SHS2 domain inserted in FTSA	1	
pfam02492	cobW - CobW/HypB/UreG, nucleotide-binding domain	3	
pfam02503	PP_kinase - Polyphosphate kinase middle domain	1	
pfam02504	FA_synthesis - Fatty acid synthesis protein	1	
pfam02508	Rnf-Nqr - Rnf-Nqr subunit, membrane protein	2	
pfam02514	CobN-Mg_chel - CobN/Magnesium Chelatase	2	
pfam02515	CoA_transf_3 - CoA-transferase family III	2	
pfam02518	HATPase_c - Histidine kinase-, DNA gyrase B-, and HSP90-like ATPase	68	
pfam02525	Flavodoxin_2 - Flavodoxin-like fold	1	
pfam02527	GidB - rRNA small subunit methyltransferase G	1	
pfam02535	Zip - ZIP Zinc transporter	2	
pfam02537	CRCB - CrcB-like protein, Camphor Resistance (CrcB)	1	
pfam02540	NAD_synthase - NAD synthase	2	
pfam02541	Ppx-GppA - Ppx/GppA phosphatase family	1	
pfam02542	YgbB - YgbB family	1	
pfam02545	Maf - Maf-like protein	2	
pfam02547	Queuosine_synth - Queuosine biosynthesis protein	1	
pfam02548	Pantoate_transf - Ketopantoate hydroxymethyltransferase	1	
pfam02550	AcetylCoA_hydro - Acetyl-CoA hydrolase/transferase N-terminal domain	2	
pfam02553	CbiN - Cobalt transport protein component CbiN	1	
pfam02556	SecB - Preprotein translocase subunit SecB	1	
pfam02559	CarD_CdnL_TRCF - CarD-like/TRCF domain	1	
pfam02561	FliS - Flagellar protein FliS	1	
pfam02562	PhoH - PhoH-like protein	2	
pfam02565	RecO_C - Recombination protein O C terminal	1	
pfam02566	OsmC - OsmC-like protein	3	
pfam02569	Pantoate_ligase - Pantoate-beta-alanine ligase	1	
pfam02570	CbiC - Precorrin-8X methylmutase	1	
pfam02572	CobA_CobO_BtuR - ATP:corrinoid adenosyltransferase BtuR/CobO/CobP	1	
pfam02574	S-methyl_trans - Homocysteine S-methyltransferase	1	
pfam02575	YbaB_DNA_bd - YbaB/EbfC DNA-binding family	1	
pfam02576	DUF150 - Putative ribosome maturation factor RimP	1	
pfam02578	Cu-oxidase_4 - Multi-copper polyphenol oxidoreductase laccase	1	
pfam02579	Nitro_FeMo-Co - Dinitrogenase iron-molybdenum cofactor	2	
pfam02580	Tyr_Deacylase - D-Tyr-tRNA(Tyr) deacylase	1	
pfam02581	TMP-TENI - Thiamine monophosphate synthase/TENI	2	
pfam02588	YitT_membrane - Uncharacterised 5xTM membrane BCR, YitT family COG1284	1	
pfam02589	LUD_dom - LUD domain	4	
pfam02590	SPOUT_MTase - Predicted SPOUT methyltransferase	1	
pfam02594	DUF167 - Uncharacterised ACR, YggU family COG1872	1	
pfam02597	ThiS - ThiS family	2	
pfam02600	DsbB - Disulfide bond formation protein DsbB	1	
pfam02601	Exonuc_VII_L - Exonuclease VII, large subunit	1	
pfam02602	HEM4 - Uroporphyrinogen-III synthase HemD	1	
pfam02603	Hpr_kinase_N - HPr Serine kinase N terminus	1	
pfam02606	LpxK - Tetraacyldisaccharide-1-P 4'-kinase	1	
pfam02607	B12-binding_2 - B12 binding domain	1	
pfam02609	Exonuc_VII_S - Exonuclease VII small subunit	1	
pfam02613	Nitrate_red_del - Nitrate reductase delta subunit	1	
pfam02616	SMC_ScpA - Segregation and condensation protein ScpA	1	
pfam02617	ClpS - ATP-dependent Clp protease adaptor protein ClpS	1	
pfam02618	YceG - YceG-like family	1	
pfam02620	DUF177 - Uncharacterized ACR, COG1399	1	
pfam02622	DUF179 - Uncharacterized ACR, COG1678	1	
pfam02623	FliW - FliW protein	1	
pfam02624	YcaO - YcaO cyclodehydratase, ATP-ad Mg2+-binding	1	
pfam02627	CMD - Carboxymuconolactone decarboxylase family	3	
pfam02629	CoA_binding - CoA binding domain	1	
pfam02630	SCO1-SenC - SCO1/SenC	5	
pfam02631	RecX - RecX family	1	
pfam02634	FdhD-NarQ - FdhD/NarQ family	1	
pfam02635	DrsE - DsrE/DsrF-like family	1	
pfam02636	Methyltransf_28 - Putative S-adenosyl-L-methionine-dependent methyltransferase	1	
pfam02637	GatB_Yqey - GatB domain	1	
pfam02639	DUF188 - Uncharacterized BCR, YaiI/YqxD family COG1671	1	
pfam02643	DUF192 - Uncharacterized ACR, COG1430	1	
pfam02645	DegV - Uncharacterised protein, DegV family COG1307	1	
pfam02646	RmuC - RmuC family	1	
pfam02649	GCHY-1 - Type I GTP cyclohydrolase folE2	2	
pfam02653	BPD_transp_2 - Branched-chain amino acid transport system / permease component	8	
pfam02654	CobS - Cobalamin-5-phosphate synthase	1	
pfam02660	G3P_acyltransf - Glycerol-3-phosphate acyltransferase	1	
pfam02666	PS_Dcarbxylase - Phosphatidylserine decarboxylase	1	
pfam02669	KdpC - K+-transporting ATPase, c chain	1	
pfam02670	DXP_reductoisom - 1-deoxy-D-xylulose 5-phosphate reductoisomerase	1	
pfam02673	BacA - Bacitracin resistance protein BacA	1	
pfam02674	Colicin_V - Colicin V production protein	1	
pfam02678	Pirin - Pirin	2	
pfam02683	DsbD - Cytochrome C biogenesis protein transmembrane region	1	
pfam02684	LpxB - Lipid-A-disaccharide synthetase	1	
pfam02686	Glu-tRNAGln - Glu-tRNAGln amidotransferase C subunit	1	
pfam02687	FtsX - FtsX-like permease family	7	
pfam02690	Na_Pi_cotrans - Na+/Pi-cotransporter	1	
pfam02694	UPF0060 - Uncharacterised BCR, YnfA/UPF0060 family	1	
pfam02696	UPF0061 - Uncharacterized ACR, YdiU/UPF0061 family	1	
pfam02698	DUF218 - DUF218 domain	1	
pfam02699	YajC - Preprotein translocase subunit	1	
pfam02702	KdpD - Osmosensitive K+ channel His kinase sensor domain	1	
pfam02705	K_trans - K+ potassium transporter	1	
pfam02719	Polysacc_synt_2 - Polysaccharide biosynthesis protein	2	
pfam02729	OTCace_N - Aspartate/ornithine carbamoyltransferase, carbamoyl-P binding domain	2	
pfam02737	3HCDH_N - 3-hydroxyacyl-CoA dehydrogenase, NAD binding domain	3	
pfam02739	5_3_exonuc_N - 5'-3' exonuclease, N-terminal resolvase-like domain	1	
pfam02743	dCache_1 - Cache domain	14	
pfam02746	MR_MLE_N - Mandelate racemase / muconate lactonizing enzyme, N-terminal domain	1	
pfam02749	QRPTase_N - Quinolinate phosphoribosyl transferase, N-terminal domain	2	
pfam02754	CCG - Cysteine-rich domain	3	
pfam02767	DNA_pol3_beta_2 - DNA polymerase III beta subunit, central domain	1	
pfam02768	DNA_pol3_beta_3 - DNA polymerase III beta subunit, C-terminal domain	1	
pfam02769	AIRS_C - AIR synthase related protein, C-terminal domain	5	
pfam02770	Acyl-CoA_dh_M - Acyl-CoA dehydrogenase, middle domain	4	
pfam02771	Acyl-CoA_dh_N - Acyl-CoA dehydrogenase, N-terminal domain	5	
