Pfam ID	Pfam Name	Gene Count	
pfam01193	RNA_pol_L - RNA polymerase Rpb3/Rpb11 dimerisation domain	1	
pfam01195	Pept_tRNA_hydro - Peptidyl-tRNA hydrolase	1	
pfam01196	Ribosomal_L17 - Ribosomal protein L17	1	
pfam01197	Ribosomal_L31 - Ribosomal protein L31	1	
pfam01202	SKI - Shikimate kinase	1	
pfam01205	UPF0029 - Uncharacterized protein family UPF0029	1	
pfam01207	Dus - Dihydrouridine synthase (Dus)	1	
pfam01208	URO-D - Uroporphyrinogen decarboxylase (URO-D)	1	
pfam01209	Ubie_methyltran - ubiE/COQ5 methyltransferase family	1	
pfam01210	NAD_Gly3P_dh_N - NAD-dependent glycerol-3-phosphate dehydrogenase N-terminus	1	
pfam01212	Beta_elim_lyase - Beta-eliminating lyase	1	
pfam01220	DHquinase_II - Dehydroquinase class II	1	
pfam01225	Mur_ligase - Mur ligase family, catalytic domain	3	
pfam01226	Form_Nir_trans - Formate/nitrite transporter	2	
pfam01227	GTP_cyclohydroI - GTP cyclohydrolase I	1	
pfam01228	Gly_radical - Glycine radical	1	
pfam01229	Glyco_hydro_39 - Glycosyl hydrolases family 39	3	
pfam01230	HIT - HIT domain	2	
pfam01232	Mannitol_dh - Mannitol dehydrogenase Rossmann domain	2	
pfam01238	PMI_typeI - Phosphomannose isomerase type I	1	
pfam01243	Pyridox_oxidase - Pyridoxamine 5'-phosphate oxidase	3	
pfam01245	Ribosomal_L19 - Ribosomal protein L19	1	
pfam01250	Ribosomal_S6 - Ribosomal protein S6	1	
pfam01252	Peptidase_A8 - Signal peptidase (SPase) II	1	
pfam01255	Prenyltransf - Putative undecaprenyl diphosphate synthase	2	
pfam01256	Carb_kinase - Carbohydrate kinase	1	
pfam01257	2Fe-2S_thioredx - Thioredoxin-like [2Fe-2S] ferredoxin	1	
pfam01258	zf-dskA_traR - Prokaryotic dksA/traR C4-type zinc finger	1	
pfam01259	SAICAR_synt - SAICAR synthetase	1	
pfam01261	AP_endonuc_2 - Xylose isomerase-like TIM barrel	5	
pfam01262	AlaDh_PNT_C - Alanine dehydrogenase/PNT, C-terminal domain	2	
pfam01263	Aldose_epim - Aldose 1-epimerase	1	
pfam01264	Chorismate_synt - Chorismate synthase	1	
pfam01266	DAO - FAD dependent oxidoreductase	4	
pfam01272	GreA_GreB - Transcription elongation factor, GreA/GreB, C-term	1	
pfam01274	Malate_synthase - Malate synthase	1	
pfam01281	Ribosomal_L9_N - Ribosomal protein L9, N-terminal domain	1	
pfam01288	HPPK - 7,8-dihydro-6-hydroxymethylpterin-pyrophosphokinase (HPPK)	1	
pfam01292	Ni_hydr_CYTB - Prokaryotic cytochrome b561	1	
pfam01297	ZnuA - Zinc-uptake complex component A periplasmic	2	
pfam01300	Sua5_yciO_yrdC - Telomere recombination	3	
pfam01301	Glyco_hydro_35 - Glycosyl hydrolases family 35	1	
pfam01316	Arg_repressor - Arginine repressor, DNA binding domain	1	
pfam01321	Creatinase_N - Creatinase/Prolidase N-terminal domain	1	
pfam01323	DSBA - DSBA-like thioredoxin domain	1	
pfam01325	Fe_dep_repress - Iron dependent repressor, N-terminal DNA binding domain	2	
pfam01326	PPDK_N - Pyruvate phosphate dikinase, PEP/pyruvate binding domain	2	
pfam01327	Pep_deformylase - Polypeptide deformylase	3	
pfam01329	Pterin_4a - Pterin 4 alpha carbinolamine dehydratase	2	
pfam01330	RuvA_N - RuvA N terminal domain	1	
pfam01336	tRNA_anti-codon - OB-fold nucleic acid binding domain	3	
pfam01341	Glyco_hydro_6 - Glycosyl hydrolases family 6	3	
pfam01345	DUF11 - Domain of unknown function DUF11	2	
pfam01351	RNase_HII - Ribonuclease HII	1	
pfam01367	5_3_exonuc - 5'-3' exonuclease, C-terminal SAM fold	2	
pfam01370	Epimerase - NAD dependent epimerase/dehydratase family	5	
pfam01379	Porphobil_deam - Porphobilinogen deaminase, dipyromethane cofactor binding domain	1	
pfam01380	SIS - SIS domain	1	
pfam01381	HTH_3 - Helix-turn-helix	9	
pfam01384	PHO4 - Phosphate transporter family	1	
pfam01386	Ribosomal_L25p - Ribosomal L25p family	1	
pfam01391	Collagen - Collagen triple helix repeat (20 copies)	1	
pfam01406	tRNA-synt_1e - tRNA synthetases class I (C) catalytic domain	2	
pfam01408	GFO_IDH_MocA - Oxidoreductase family, NAD-binding Rossmann fold	15	
pfam01409	tRNA-synt_2d - tRNA synthetases class II core domain (F)	1	
pfam01411	tRNA-synt_2c - tRNA synthetases class II (A)	1	
pfam01416	PseudoU_synth_1 - tRNA pseudouridine synthase	1	
pfam01424	R3H - R3H domain	1	
pfam01425	Amidase - Amidase	2	
pfam01431	Peptidase_M13 - Peptidase family M13	1	
pfam01432	Peptidase_M3 - Peptidase family M3	1	
pfam01433	Peptidase_M1 - Peptidase family M1	1	
pfam01434	Peptidase_M41 - Peptidase family M41	1	
pfam01435	Peptidase_M48 - Peptidase family M48	1	
pfam01450	IlvC - Acetohydroxy acid isomeroreductase, catalytic domain	1	
pfam01451	LMWPc - Low molecular weight phosphotyrosine protein phosphatase	3	
pfam01458	UPF0051 - Uncharacterized protein family (UPF0051)	2	
pfam01464	SLT - Transglycosylase SLT domain	1	
pfam01467	CTP_transf_like - Cytidylyltransferase-like	3	
pfam01471	PG_binding_1 - Putative peptidoglycan binding domain	8	
pfam01472	PUA - PUA domain	1	
pfam01474	DAHP_synth_2 - Class-II DAHP synthetase family	1	
pfam01475	FUR - Ferric uptake regulator family	2	
pfam01476	LysM - LysM domain	3	
pfam01478	Peptidase_A24 - Type IV leader peptidase family	3	
pfam01479	S4 - S4 domain	5	
pfam01493	GXGXG - GXGXG motif	1	
pfam01494	FAD_binding_3 - FAD binding domain	3	
pfam01497	Peripla_BP_2 - Periplasmic binding protein	6	
pfam01502	PRA-CH - Phosphoribosyl-AMP cyclohydrolase	1	
pfam01503	PRA-PH - Phosphoribosyl-ATP pyrophosphohydrolase	1	
pfam01507	PAPS_reduct - Phosphoadenosine phosphosulfate reductase family	3	
pfam01509	TruB_N - TruB family pseudouridylate synthase (N terminal domain)	1	
pfam01510	Amidase_2 - N-acetylmuramoyl-L-alanine amidase	2	
pfam01512	Complex1_51K - Respiratory-chain NADH dehydrogenase 51 Kd subunit	1	
pfam01513	NAD_kinase - ATP-NAD kinase	1	
pfam01515	PTA_PTB - Phosphate acetyl/butaryl transferase	1	
pfam01521	Fe-S_biosyn - Iron-sulphur cluster biosynthesis	2	
pfam01522	Polysacc_deac_1 - Polysaccharide deacetylase	1	
pfam01541	GIY-YIG - GIY-YIG catalytic domain	2	
pfam01544	CorA - CorA-like Mg2+ transporter protein	1	
pfam01545	Cation_efflux - Cation efflux family	1	
pfam01546	Peptidase_M20 - Peptidase family M20/M25/M40	4	
pfam01547	SBP_bac_1 - Bacterial extracellular solute-binding protein	9	
pfam01551	Peptidase_M23 - Peptidase family M23	4	
pfam01553	Acyltransferase - Acyltransferase	4	
pfam01554	MatE - MatE	2	
pfam01556	DnaJ_C - DnaJ C terminal domain	2	
pfam01557	FAA_hydrolase - Fumarylacetoacetate (FAA) hydrolase family	2	
pfam01558	POR - Pyruvate ferredoxin/flavodoxin oxidoreductase	1	
pfam01565	FAD_binding_4 - FAD binding domain	6	
pfam01566	Nramp - Natural resistance-associated macrophage protein	1	
pfam01568	Molydop_binding - Molydopterin dinucleotide binding domain	3	
pfam01569	PAP2 - PAP2 superfamily	1	
pfam01571	GCV_T - Aminomethyltransferase folate-binding domain	2	
pfam01575	MaoC_dehydratas - MaoC like domain	3	
pfam01578	Cytochrom_C_asm - Cytochrome C assembly protein	1	
pfam01580	FtsK_SpoIIIE - FtsK/SpoIIIE family	3	
pfam01588	tRNA_bind - Putative tRNA binding domain	1	
pfam01590	GAF - GAF domain	2	
pfam01592	NifU_N - NifU-like N terminal domain	1	
pfam01593	Amino_oxidase - Flavin containing amine oxidoreductase	2	
pfam01594	AI-2E_transport - AI-2E family transporter	4	
pfam01595	DUF21 - Domain of unknown function DUF21	6	
pfam01596	Methyltransf_3 - O-methyltransferase	2	
pfam01597	GCV_H - Glycine cleavage H-protein	1	
pfam01609	DDE_Tnp_1 - Transposase DDE domain	2	
pfam01612	DNA_pol_A_exo1 - 3'-5' exonuclease	2	
pfam01613	Flavin_Reduct - Flavin reductase like domain	2	
pfam01614	IclR - Bacterial transcriptional regulator	2	
pfam01619	Pro_dh - Proline dehydrogenase	1	
pfam01625	PMSR - Peptide methionine sulfoxide reductase	1	
pfam01628	HrcA - HrcA protein C terminal domain	1	
pfam01632	Ribosomal_L35p - Ribosomal protein L35	1	
pfam01634	HisG - ATP phosphoribosyltransferase	1	
pfam01636	APH - Phosphotransferase enzyme family	8	
pfam01638	HxlR - HxlR-like helix-turn-helix	3	
pfam01641	SelR - SelR domain	1	
pfam01645	Glu_synthase - Conserved region in glutamate synthase	1	
pfam01648	ACPS - 4'-phosphopantetheinyl transferase superfamily	1	
pfam01649	Ribosomal_S20p - Ribosomal protein S20	1	
pfam01653	DNA_ligase_aden - NAD-dependent DNA ligase adenylation domain	1	
pfam01654	Cyt_bd_oxida_I - Cytochrome bd terminal oxidase subunit I	1	
pfam01658	Inos-1-P_synth - Myo-inositol-1-phosphate synthase	1	
pfam01661	Macro - Macro domain	2	
pfam01663	Phosphodiest - Type I phosphodiesterase / nucleotide pyrophosphatase	1	
pfam01668	SmpB - SmpB protein	1	
pfam01678	DAP_epimerase - Diaminopimelate epimerase	1	
pfam01680	SOR_SNZ - SOR/SNZ family	1	
pfam01687	Flavokinase - Riboflavin kinase	1	
pfam01694	Rhomboid - Rhomboid family	1	
pfam01695	IstB_IS21 - IstB-like ATP binding protein	1	
pfam01699	Na_Ca_ex - Sodium/calcium exchanger protein	1	
pfam01704	UDPGP - UTP--glucose-1-phosphate uridylyltransferase	1	
pfam01709	Transcrip_reg - Transcriptional regulator	1	
pfam01715	IPPT - IPP transferase	1	
pfam01717	Meth_synt_2 - Cobalamin-independent synthase, Catalytic domain	1	
pfam01725	Ham1p_like - Ham1 family	1	
pfam01726	LexA_DNA_bind - LexA DNA binding domain	1	
pfam01728	FtsJ - FtsJ-like methyltransferase	1	
pfam01729	QRPTase_C - Quinolinate phosphoribosyl transferase, C-terminal domain	1	
pfam01734	Patatin - Patatin-like phospholipase	3	
pfam01740	STAS - STAS domain	4	
pfam01741	MscL - Large-conductance mechanosensitive channel, MscL	1	
pfam01743	PolyA_pol - Poly A polymerase head domain	1	
pfam01746	tRNA_m1G_MT - tRNA (Guanine-1)-methyltransferase	1	
pfam01751	Toprim - Toprim domain	3	
pfam01756	ACOX - Acyl-CoA oxidase	1	
pfam01757	Acyl_transf_3 - Acyltransferase family	2	
pfam01758	SBF - Sodium Bile acid symporter family	1	
pfam01761	DHQ_synthase - 3-dehydroquinate synthase	1	
pfam01765	RRF - Ribosome recycling factor	1	
pfam01769	MgtE - Divalent cation transporter	1	
pfam01782	RimM - RimM N-terminal domain	1	
pfam01783	Ribosomal_L32p - Ribosomal L32p protein family	1	
pfam01784	NIF3 - NIF3 (NGG1p interacting factor 3)	2	
pfam01790	LGT - Prolipoprotein diacylglyceryl transferase	1	
pfam01791	DeoC - DeoC/LacD family aldolase	1	
pfam01795	Methyltransf_5 - MraW methylase family	1	
pfam01804	Penicil_amidase - Penicillin amidase	2	
pfam01807	zf-CHC2 - CHC2 zinc finger	1	
pfam01808	AICARFT_IMPCHas - AICARFT/IMPCHase bienzyme	1	
pfam01809	Haemolytic - Haemolytic domain	1	
pfam01810	LysE - LysE type translocator	2	
pfam01812	5-FTHF_cyc-lig - 5-formyltetrahydrofolate cyclo-ligase family	1	
pfam01817	CM_2 - Chorismate mutase type II	1	
pfam01820	Dala_Dala_lig_N - D-ala D-ala ligase N-terminus	2	
pfam01841	Transglut_core - Transglutaminase-like superfamily	3	
pfam01842	ACT - ACT domain	4	
pfam01844	HNH - HNH endonuclease	2	
pfam01850	PIN - PIN domain	13	
pfam01863	DUF45 - Protein of unknown function DUF45	1	
pfam01865	PhoU_div - Protein of unknown function DUF47	1	
pfam01872	RibD_C - RibD C-terminal domain	8	
pfam01882	DUF58 - Protein of unknown function DUF58	4	
pfam01883	DUF59 - Domain of unknown function DUF59	2	
pfam01895	PhoU - PhoU domain	1	
pfam01899	MNHE - Na+/H+ ion antiporter subunit	2	
pfam01903	CbiX - CbiX	2	
pfam01909	NTP_transf_2 - Nucleotidyltransferase domain	4	
pfam01910	Thiamine_BP - Thiamine-binding protein	1	
pfam01914	MarC - MarC family integral membrane protein	1	
pfam01915	Glyco_hydro_3_C - Glycosyl hydrolase family 3 C-terminal domain	3	
pfam01925	TauE - Sulfite exporter TauE/SafE	2	
pfam01926	MMR_HSR1 - 50S ribosome-binding GTPase	8	
pfam01933	UPF0052 - Uncharacterised protein family UPF0052	2	
pfam01934	DUF86 - Protein of unknown function DUF86	1	
pfam01936	NYN - NYN domain	3	
pfam01939	DUF91 - Protein of unknown function DUF91	1	
pfam01943	Polysacc_synt - Polysaccharide biosynthesis protein	1	
pfam01944	SpoIIM - Stage II sporulation protein M	1	
pfam01957	NfeD - NfeD-like C-terminal, partner-binding	1	
pfam01960	ArgJ - ArgJ family	1	
pfam01964	ThiC_Rad_SAM - Radical SAM ThiC family	1	
pfam01965	DJ-1_PfpI - DJ-1/PfpI family	3	
pfam01966	HD - HD domain	3	
pfam01967	MoaC - MoaC family	1	
pfam01975	SurE - Survival protein SurE	1	
pfam01979	Amidohydro_1 - Amidohydrolase family	3	
pfam01983	CofC - Guanylyl transferase CofC like	1	
pfam01988	VIT1 - VIT family	2	
pfam01996	F420_ligase - F420-0:Gamma-glutamyl ligase	1	
pfam02011	Glyco_hydro_48 - Glycosyl hydrolase family 48	1	
pfam02016	Peptidase_S66 - LD-carboxypeptidase	2	
pfam02018	CBM_4_9 - Carbohydrate binding domain	3	
pfam02021	UPF0102 - Uncharacterised protein family UPF0102	1	
pfam02028	BCCT - BCCT, betaine/carnitine/choline family transporter	1	
pfam02033	RBFA - Ribosome-binding factor A	1	
pfam02065	Melibiase - Melibiase	3	
pfam02075	RuvC - Crossover junction endodeoxyribonuclease RuvC	1	
pfam02080	TrkA_C - TrkA-C domain	2	
pfam02082	Rrf2 - Transcriptional regulator	1	
pfam02096	60KD_IMP - 60Kd inner membrane protein	1	
pfam02104	SURF1 - SURF1 family	2	
pfam02113	Peptidase_S13 - D-Ala-D-Ala carboxypeptidase 3 (S13) family	1	
pfam02127	Peptidase_M18 - Aminopeptidase I zinc metalloprotease (M18)	1	
pfam02130	UPF0054 - Uncharacterized protein family UPF0054	1	
pfam02132	RecR - RecR protein	1	
pfam02142	MGS - MGS-like domain	2	
pfam02146	SIR2 - Sir2 family	1	
pfam02151	UVR - UvrB/uvrC motif	3	
pfam02152	FolB - Dihydroneopterin aldolase	1	
pfam02153	PDH - Prephenate dehydrogenase	1	
pfam02163	Peptidase_M50 - Peptidase family M50	2	
pfam02195	ParBc - ParB-like nuclease domain	2	
pfam02219	MTHFR - Methylenetetrahydrofolate reductase	1	
pfam02222	ATP-grasp - ATP-grasp domain	2	
pfam02223	Thymidylate_kin - Thymidylate kinase	1	
pfam02224	Cytidylate_kin - Cytidylate kinase	1	
pfam02233	PNTB - NAD(P) transhydrogenase beta subunit	1	
pfam02237	BPL_C - Biotin protein ligase C terminal domain	1	
pfam02245	Pur_DNA_glyco - Methylpurine-DNA glycosylase (MPG)	1	
pfam02254	TrkA_N - TrkA-N domain	3	
pfam02261	Asp_decarbox - Aspartate decarboxylase	1	
pfam02272	DHHA1 - DHHA1 domain	1	
pfam02274	Amidinotransf - Amidinotransferase	1	
pfam02310	B12-binding - B12 binding domain	1	
pfam02322	Cyt_bd_oxida_II - Cytochrome bd terminal oxidase subunit II	1	
pfam02325	YGGT - YGGT family	1	
pfam02347	GDC-P - Glycine cleavage system P-protein	1	
pfam02355	SecD_SecF - Protein export membrane protein	2	
pfam02357	NusG - Transcription termination factor nusG	1	
pfam02358	Trehalose_PPase - Trehalose-phosphatase	1	
pfam02361	CbiQ - Cobalt transport protein	1	
pfam02366	PMT - Dolichyl-phosphate-mannose-protein mannosyltransferase	1	
pfam02367	TsaE - Threonylcarbamoyl adenosine biosynthesis protein TsaE	1	
pfam02381	MraZ - MraZ protein, putative antitoxin-like	1	
pfam02384	N6_Mtase - N-6 DNA Methylase	1	
pfam02386	TrkH - Cation transport protein	1	
pfam02390	Methyltransf_4 - Putative methyltransferase	1	
pfam02391	MoaE - MoaE protein	1	
pfam02397	Bac_transf - Bacterial sugar transferase	2	
pfam02401	LYTB - LytB protein	1	
pfam02403	Seryl_tRNA_N - Seryl-tRNA synthetase N-terminal domain	1	
pfam02410	RsfS - Ribosomal silencing factor during starvation	1	
pfam02416	MttA_Hcf106 - mttA/Hcf106 family	2	
pfam02421	FeoB_N - Ferrous iron transport protein B	1	
pfam02423	OCD_Mu_crystall - Ornithine cyclodeaminase/mu-crystallin family	1	
pfam02426	MIase - Muconolactone delta-isomerase	1	
pfam02441	Flavoprotein - Flavoprotein	1	
pfam02445	NadA - Quinolinate synthetase A protein	1	
pfam02446	Glyco_hydro_77 - 4-alpha-glucanotransferase	1	
pfam02449	Glyco_hydro_42 - Beta-galactosidase	3	
pfam02452	PemK_toxin - PemK-like, MazF-like toxin of type II toxin-antitoxin system	3	
pfam02457	DisA_N - DisA bacterial checkpoint controller nucleotide-binding	1	
pfam02463	SMC_N - RecF/RecN/SMC N terminal domain	2	
pfam02464	CinA - Competence-damaged protein	1	
pfam02467	Whib - Transcription factor WhiB	7	
pfam02481	DNA_processg_A - DNA recombination-mediator protein A	1	
pfam02482	Ribosomal_S30AE - Sigma 54 modulation protein / S30EA ribosomal protein	1	
pfam02485	Branch - Core-2/I-Branching enzyme	1	
pfam02498	Bro-N - BRO family, N-terminal domain	1	
pfam02502	LacAB_rpiB - Ribose/Galactose Isomerase	1	
pfam02503	PP_kinase - Polyphosphate kinase middle domain	1	
pfam02515	CoA_transf_3 - CoA-transferase family III	1	
pfam02517	Abi - CAAX protease self-immunity	3	
pfam02518	HATPase_c - Histidine kinase-, DNA gyrase B-, and HSP90-like ATPase	15	
pfam02522	Antibiotic_NAT - Aminoglycoside 3-N-acetyltransferase	1	
pfam02527	GidB - rRNA small subunit methyltransferase G	1	
pfam02537	CRCB - CrcB-like protein, Camphor Resistance (CrcB)	2	
pfam02540	NAD_synthase - NAD synthase	2	
pfam02541	Ppx-GppA - Ppx/GppA phosphatase family	2	
pfam02542	YgbB - YgbB family	1	
pfam02545	Maf - Maf-like protein	1	
pfam02548	Pantoate_transf - Ketopantoate hydroxymethyltransferase	1	
pfam02557	VanY - D-alanyl-D-alanine carboxypeptidase	8	
pfam02559	CarD_CdnL_TRCF - CarD-like/TRCF domain	2	
pfam02562	PhoH - PhoH-like protein	2	
pfam02565	RecO_C - Recombination protein O C terminal	1	
pfam02566	OsmC - OsmC-like protein	4	
pfam02569	Pantoate_ligase - Pantoate-beta-alanine ligase	1	
pfam02574	S-methyl_trans - Homocysteine S-methyltransferase	1	
pfam02576	DUF150 - Putative ribosome maturation factor RimP	1	
pfam02577	DNase-RNase - Bifunctional nuclease	1	
pfam02578	Cu-oxidase_4 - Multi-copper polyphenol oxidoreductase laccase	1	
pfam02580	Tyr_Deacylase - D-Tyr-tRNA(Tyr) deacylase	1	
pfam02581	TMP-TENI - Thiamine monophosphate synthase/TENI	1	
pfam02583	Trns_repr_metal - Metal-sensitive transcriptional repressor	2	
pfam02585	PIG-L - GlcNAc-PI de-N-acetylase	2	
pfam02586	SRAP - SOS response associated peptidase (SRAP)	2	
pfam02589	LUD_dom - LUD domain	2	
pfam02591	zf-RING_7 - C4-type zinc ribbon domain	1	
pfam02595	Gly_kinase - Glycerate kinase family	1	
pfam02597	ThiS - ThiS family	2	
pfam02601	Exonuc_VII_L - Exonuclease VII, large subunit	1	
pfam02602	HEM4 - Uroporphyrinogen-III synthase HemD	2	
pfam02604	PhdYeFM_antitox - Antitoxin Phd_YefM, type II toxin-antitoxin system	9	
pfam02607	B12-binding_2 - B12 binding domain	1	
pfam02608	Bmp - ABC transporter substrate-binding protein PnrA-like	1	
pfam02609	Exonuc_VII_S - Exonuclease VII small subunit	1	
pfam02610	Arabinose_Isome - L-arabinose isomerase	1	
pfam02613	Nitrate_red_del - Nitrate reductase delta subunit	1	
pfam02614	UxaC - Glucuronate isomerase	1	
pfam02616	SMC_ScpA - Segregation and condensation protein ScpA	1	
pfam02617	ClpS - ATP-dependent Clp protease adaptor protein ClpS	1	
pfam02618	YceG - YceG-like family	2	
pfam02620	DUF177 - Uncharacterized ACR, COG1399	1	
pfam02626	CT_A_B - Carboxyltransferase domain, subdomain A and B	1	
pfam02627	CMD - Carboxymuconolactone decarboxylase family	1	
pfam02628	COX15-CtaA - Cytochrome oxidase assembly protein	1	
pfam02629	CoA_binding - CoA binding domain	2	
pfam02631	RecX - RecX family	1	
pfam02632	BioY - BioY family	2	
pfam02637	GatB_Yqey - GatB domain	1	
pfam02638	GHL10 - Glycosyl hydrolase-like 10	1	
pfam02645	DegV - Uncharacterised protein, DegV family COG1307	1	
pfam02646	RmuC - RmuC family	1	
pfam02650	HTH_WhiA - WhiA C-terminal HTH domain	1	
pfam02653	BPD_transp_2 - Branched-chain amino acid transport system / permease component	13	
pfam02656	DUF202 - Domain of unknown function (DUF202)	1	
pfam02657	SufE - Fe-S metabolism associated domain	1	
pfam02661	Fic - Fic/DOC family	4	
pfam02665	Nitrate_red_gam - Nitrate reductase gamma subunit	1	
pfam02670	DXP_reductoisom - 1-deoxy-D-xylulose 5-phosphate reductoisomerase	1	
pfam02673	BacA - Bacitracin resistance protein BacA	1	
pfam02678	Pirin - Pirin	1	
pfam02682	CT_C_D - Carboxyltransferase domain, subdomain C and D	1	
pfam02683	DsbD - Cytochrome C biogenesis protein transmembrane region	1	
pfam02686	Glu-tRNAGln - Glu-tRNAGln amidotransferase C subunit	1	
pfam02687	FtsX - FtsX-like permease family	19	
pfam02699	YajC - Preprotein translocase subunit	1	
pfam02700	PurS - Phosphoribosylformylglycinamidine (FGAM) synthase	1	
pfam02706	Wzz - Chain length determinant protein	2	
pfam02720	DUF222 - Domain of unknown function (DUF222)	5	
pfam02727	Cu_amine_oxidN2 - Copper amine oxidase, N2 domain	1	
pfam02728	Cu_amine_oxidN3 - Copper amine oxidase, N3 domain	1	
pfam02729	OTCace_N - Aspartate/ornithine carbamoyltransferase, carbamoyl-P binding domain	4	
pfam02733	Dak1 - Dak1 domain	2	
pfam02734	Dak2 - DAK2 domain	3	
pfam02735	Ku - Ku70/Ku80 beta-barrel domain	1	
pfam02737	3HCDH_N - 3-hydroxyacyl-CoA dehydrogenase, NAD binding domain	1	
pfam02739	5_3_exonuc_N - 5'-3' exonuclease, N-terminal resolvase-like domain	2	
pfam02742	Fe_dep_repr_C - Iron dependent repressor, metal binding and dimerisation domain	2	
pfam02743	dCache_1 - Cache domain	1	
pfam02749	QRPTase_N - Quinolinate phosphoribosyl transferase, N-terminal domain	1	
pfam02754	CCG - Cysteine-rich domain	2	
pfam02767	DNA_pol3_beta_2 - DNA polymerase III beta subunit, central domain	1	
pfam02768	DNA_pol3_beta_3 - DNA polymerase III beta subunit, C-terminal domain	1	
pfam02769	AIRS_C - AIR synthase related protein, C-terminal domain	2	
pfam02770	Acyl-CoA_dh_M - Acyl-CoA dehydrogenase, middle domain	4	
pfam02771	Acyl-CoA_dh_N - Acyl-CoA dehydrogenase, N-terminal domain	4	
pfam02772	S-AdoMet_synt_M - S-adenosylmethionine synthetase, central domain	1	
pfam02773	S-AdoMet_synt_C - S-adenosylmethionine synthetase, C-terminal domain	1	
pfam02774	Semialdhyde_dhC - Semialdehyde dehydrogenase, dimerisation domain	2	
pfam02775	TPP_enzyme_C - Thiamine pyrophosphate enzyme, C-terminal TPP binding domain	3	
pfam02776	TPP_enzyme_N - Thiamine pyrophosphate enzyme, N-terminal TPP binding domain	3	
pfam02777	Sod_Fe_C - Iron/manganese superoxide dismutases, C-terminal domain	1	
pfam02779	Transket_pyr - Transketolase, pyrimidine binding domain	5	
pfam02780	Transketolase_C - Transketolase, C-terminal domain	4	
pfam02781	G6PD_C - Glucose-6-phosphate dehydrogenase, C-terminal domain	1	
pfam02782	FGGY_C - FGGY family of carbohydrate kinases, C-terminal domain	4	
pfam02784	Orn_Arg_deC_N - Pyridoxal-dependent decarboxylase, pyridoxal binding domain	1	
pfam02785	Biotin_carb_C - Biotin carboxylase C-terminal domain	2	
pfam02786	CPSase_L_D2 - Carbamoyl-phosphate synthase L chain, ATP binding domain	4	
pfam02787	CPSase_L_D3 - Carbamoyl-phosphate synthetase large chain, oligomerisation domain	1	
pfam02789	Peptidase_M17_N - Cytosol aminopeptidase family, N-terminal domain	1	
pfam02800	Gp_dh_C - Glyceraldehyde 3-phosphate dehydrogenase, C-terminal domain	2	
pfam02801	Ketoacyl-synt_C - Beta-ketoacyl synthase, C-terminal domain	1	
pfam02803	Thiolase_C - Thiolase, C-terminal domain	4	
pfam02805	Ada_Zn_binding - Metal binding domain of Ada	1	
pfam02806	Alpha-amylase_C - Alpha amylase, C-terminal all-beta domain	2	
pfam02810	SEC-C - SEC-C motif	2	
pfam02811	PHP - PHP domain	3	
pfam02812	ELFV_dehydrog_N - Glu/Leu/Phe/Val dehydrogenase, dimerisation domain	2	
pfam02817	E3_binding - e3 binding domain	3	
pfam02823	ATP-synt_DE_N - ATP synthase, Delta/Epsilon chain, beta-sandwich domain	1	
pfam02824	TGS - TGS domain	1	
pfam02826	2-Hacid_dh_C - D-isomer specific 2-hydroxyacid dehydrogenase, NAD binding domain	2	
pfam02836	Glyco_hydro_2_C - Glycosyl hydrolases family 2, TIM barrel domain	1	
pfam02837	Glyco_hydro_2_N - Glycosyl hydrolases family 2, sugar binding domain	1	
pfam02838	Glyco_hydro_20b - Glycosyl hydrolase family 20, domain 2	1	
pfam02839	CBM_5_12 - Carbohydrate binding domain	4	
pfam02843	GARS_C - Phosphoribosylglycinamide synthetase, C domain	1	
pfam02844	GARS_N - Phosphoribosylglycinamide synthetase, N domain	1	
pfam02852	Pyr_redox_dim - Pyridine nucleotide-disulphide oxidoreductase, dimerisation domain	4	
pfam02861	Clp_N - Clp amino terminal domain, pathogenicity island component	3	
pfam02863	Arg_repressor_C - Arginine repressor, C-terminal domain	1	
pfam02866	Ldh_1_C - lactate/malate dehydrogenase, alpha/beta C-terminal domain	2	
pfam02867	Ribonuc_red_lgC - Ribonucleotide reductase, barrel domain	1	
pfam02872	5_nucleotid_C - 5'-nucleotidase, C-terminal domain	1	
pfam02873	MurB_C - UDP-N-acetylenolpyruvoylglucosamine reductase, C-terminal domain	1	
pfam02874	ATP-synt_ab_N - ATP synthase alpha/beta family, beta-barrel domain	2	
pfam02875	Mur_ligase_C - Mur ligase family, glutamate ligase domain	5	
pfam02878	PGM_PMM_I - Phosphoglucomutase/phosphomannomutase, alpha/beta/alpha domain I	5	
pfam02879	PGM_PMM_II - Phosphoglucomutase/phosphomannomutase, alpha/beta/alpha domain II	5	
pfam02880	PGM_PMM_III - Phosphoglucomutase/phosphomannomutase, alpha/beta/alpha domain III	5	
pfam02881	SRP54_N - SRP54-type protein, helical bundle domain	2	
pfam02882	THF_DHG_CYH_C - Tetrahydrofolate dehydrogenase/cyclohydrolase, NAD(P)-binding domain	1	
pfam02885	Glycos_trans_3N - Glycosyl transferase family, helical bundle domain	2	
pfam02887	PK_C - Pyruvate kinase, alpha/beta domain	1	
pfam02894	GFO_IDH_MocA_C - Oxidoreductase family, C-terminal alpha/beta domain	9	
pfam02896	PEP-utilizers_C - PEP-utilising enzyme, TIM barrel domain	2	
