Pfam ID	Pfam Name	Gene Count	
pfam01066	CDP-OH_P_transf - CDP-alcohol phosphatidyltransferase	2	
pfam01068	DNA_ligase_A_M - ATP dependent DNA ligase domain	1	
pfam01071	GARS_A - Phosphoribosylglycinamide synthetase, ATP-grasp (A) domain	1	
pfam01073	3Beta_HSD - 3-beta hydroxysteroid dehydrogenase/isomerase family	1	
pfam01075	Glyco_transf_9 - Glycosyltransferase family 9 (heptosyltransferase)	1	
pfam01077	NIR_SIR - Nitrite and sulphite reductase 4Fe-4S domain	1	
pfam01078	Mg_chelatase - Magnesium chelatase, subunit ChlI	1	
pfam01081	Aldolase - KDPG and KHG aldolase	1	
pfam01084	Ribosomal_S18 - Ribosomal protein S18	1	
pfam01098	FTSW_RODA_SPOVE - Cell cycle protein	2	
pfam01103	Bac_surface_Ag - Surface antigen	2	
pfam01106	NifU - NifU-like domain	1	
pfam01112	Asparaginase_2 - Asparaginase	1	
pfam01113	DapB_N - Dihydrodipicolinate reductase, N-terminus	1	
pfam01116	F_bP_aldolase - Fructose-bisphosphate aldolase class-II	1	
pfam01117	Aerolysin - Aerolysin toxin	1	
pfam01118	Semialdhyde_dh - Semialdehyde dehydrogenase, NAD binding domain	2	
pfam01119	DNA_mis_repair - DNA mismatch repair protein, C-terminal domain	1	
pfam01121	CoaE - Dephospho-CoA kinase	1	
pfam01124	MAPEG - MAPEG family	2	
pfam01127	Sdh_cyt - Succinate dehydrogenase/Fumarate reductase transmembrane subunit	5	
pfam01128	IspD - 2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase	1	
pfam01131	Topoisom_bac - DNA topoisomerase	4	
pfam01132	EFP - Elongation factor P (EF-P) OB domain	1	
pfam01134	GIDA - Glucose inhibited division protein A	1	
pfam01135	PCMT - Protein-L-isoaspartate(D-aspartate) O-methyltransferase (PCMT)	1	
pfam01136	Peptidase_U32 - Peptidase family U32	4	
pfam01138	RNase_PH - 3' exoribonuclease family, domain 1	2	
pfam01142	TruD - tRNA pseudouridine synthase D (TruD)	1	
pfam01144	CoA_trans - Coenzyme A transferase	2	
pfam01145	Band_7 - SPFH domain / Band 7 family	6	
pfam01148	CTP_transf_1 - Cytidylyltransferase family	1	
pfam01149	Fapy_DNA_glyco - Formamidopyrimidine-DNA glycosylase N-terminal domain	1	
pfam01152	Bac_globin - Bacterial-like globin	2	
pfam01155	HypA - Hydrogenase/urease nickel incorporation, metallochaperone, hypA	1	
pfam01156	IU_nuc_hydro - Inosine-uridine preferring nucleoside hydrolase	1	
pfam01161	PBP - Phosphatidylethanolamine-binding protein	1	
pfam01163	RIO1 - RIO1 family	1	
pfam01165	Ribosomal_S21 - Ribosomal protein S21	1	
pfam01168	Ala_racemase_N - Alanine racemase, N-terminal domain	2	
pfam01169	UPF0016 - Uncharacterized protein family UPF0016	1	
pfam01170	UPF0020 - Putative RNA methylase family UPF0020	1	
pfam01171	ATP_bind_3 - PP-loop family	2	
pfam01175	Urocanase - Urocanase	1	
pfam01176	eIF-1a - Translation initiation factor 1A / IF-1	1	
pfam01177	Asp_Glu_race - Asp/Glu/Hydantoin racemase	1	
pfam01180	DHO_dh - Dihydroorotate dehydrogenase	1	
pfam01182	Glucosamine_iso - Glucosamine-6-phosphate isomerases/6-phosphogluconolactonase	1	
pfam01184	Grp1_Fun34_YaaH - GPR1/FUN34/yaaH family	1	
pfam01189	Methyltr_RsmB-F - 16S rRNA methyltransferase RsmB/F	4	
pfam01192	RNA_pol_Rpb6 - RNA polymerase Rpb6	1	
pfam01193	RNA_pol_L - RNA polymerase Rpb3/Rpb11 dimerisation domain	1	
pfam01195	Pept_tRNA_hydro - Peptidyl-tRNA hydrolase	1	
pfam01196	Ribosomal_L17 - Ribosomal protein L17	1	
pfam01197	Ribosomal_L31 - Ribosomal protein L31	1	
pfam01202	SKI - Shikimate kinase	2	
pfam01203	T2SSN - Type II secretion system (T2SS), protein N	1	
pfam01205	UPF0029 - Uncharacterized protein family UPF0029	1	
pfam01206	TusA - Sulfurtransferase TusA	2	
pfam01207	Dus - Dihydrouridine synthase (Dus)	3	
pfam01208	URO-D - Uroporphyrinogen decarboxylase (URO-D)	1	
pfam01209	Ubie_methyltran - ubiE/COQ5 methyltransferase family	1	
pfam01210	NAD_Gly3P_dh_N - NAD-dependent glycerol-3-phosphate dehydrogenase N-terminus	1	
pfam01212	Beta_elim_lyase - Beta-eliminating lyase	1	
pfam01218	Coprogen_oxidas - Coproporphyrinogen III oxidase	1	
pfam01219	DAGK_prokar - Prokaryotic diacylglycerol kinase	1	
pfam01220	DHquinase_II - Dehydroquinase class II	1	
pfam01225	Mur_ligase - Mur ligase family, catalytic domain	4	
pfam01226	Form_Nir_trans - Formate/nitrite transporter	1	
pfam01227	GTP_cyclohydroI - GTP cyclohydrolase I	1	
pfam01228	Gly_radical - Glycine radical	1	
pfam01230	HIT - HIT domain	1	
pfam01235	Na_Ala_symp - Sodium:alanine symporter family	3	
pfam01242	PTPS - 6-pyruvoyl tetrahydropterin synthase	1	
pfam01243	Pyridox_oxidase - Pyridoxamine 5'-phosphate oxidase	2	
pfam01244	Peptidase_M19 - Membrane dipeptidase (Peptidase family M19)	1	
pfam01245	Ribosomal_L19 - Ribosomal protein L19	1	
pfam01250	Ribosomal_S6 - Ribosomal protein S6	1	
pfam01252	Peptidase_A8 - Signal peptidase (SPase) II	1	
pfam01253	SUI1 - Translation initiation factor SUI1	1	
pfam01255	Prenyltransf - Putative undecaprenyl diphosphate synthase	1	
pfam01256	Carb_kinase - Carbohydrate kinase	1	
pfam01258	zf-dskA_traR - Prokaryotic dksA/traR C4-type zinc finger	3	
pfam01259	SAICAR_synt - SAICAR synthetase	1	
pfam01262	AlaDh_PNT_C - Alanine dehydrogenase/PNT, C-terminal domain	2	
pfam01263	Aldose_epim - Aldose 1-epimerase	2	
pfam01264	Chorismate_synt - Chorismate synthase	1	
pfam01266	DAO - FAD dependent oxidoreductase	5	
pfam01268	FTHFS - Formate--tetrahydrofolate ligase	1	
pfam01272	GreA_GreB - Transcription elongation factor, GreA/GreB, C-term	4	
pfam01274	Malate_synthase - Malate synthase	1	
pfam01276	OKR_DC_1 - Orn/Lys/Arg decarboxylase, major domain	1	
pfam01281	Ribosomal_L9_N - Ribosomal protein L9, N-terminal domain	1	
pfam01288	HPPK - 7,8-dihydro-6-hydroxymethylpterin-pyrophosphokinase (HPPK)	2	
pfam01292	Ni_hydr_CYTB - Prokaryotic cytochrome b561	8	
pfam01293	PEPCK_ATP - Phosphoenolpyruvate carboxykinase	1	
pfam01295	Adenylate_cycl - Adenylate cyclase, class-I	1	
pfam01297	ZnuA - Zinc-uptake complex component A periplasmic	1	
pfam01300	Sua5_yciO_yrdC - Telomere recombination	3	
pfam01311	Bac_export_1 - Bacterial export proteins, family 1	3	
pfam01312	Bac_export_2 - FlhB HrpN YscU SpaS Family	5	
pfam01313	Bac_export_3 - Bacterial export proteins, family 3	4	
pfam01314	AFOR_C - Aldehyde ferredoxin oxidoreductase, domains 2 & 3	1	
pfam01316	Arg_repressor - Arginine repressor, DNA binding domain	1	
pfam01321	Creatinase_N - Creatinase/Prolidase N-terminal domain	1	
pfam01322	Cytochrom_C_2 - Cytochrome C'	1	
pfam01323	DSBA - DSBA-like thioredoxin domain	3	
pfam01326	PPDK_N - Pyruvate phosphate dikinase, PEP/pyruvate binding domain	1	
pfam01327	Pep_deformylase - Polypeptide deformylase	3	
pfam01329	Pterin_4a - Pterin 4 alpha carbinolamine dehydratase	1	
pfam01330	RuvA_N - RuvA N terminal domain	1	
pfam01336	tRNA_anti-codon - OB-fold nucleic acid binding domain	3	
pfam01339	CheB_methylest - CheB methylesterase	2	
pfam01340	MetJ - Met Apo-repressor, MetJ	1	
pfam01343	Peptidase_S49 - Peptidase family S49	2	
pfam01346	FKBP_N - Domain amino terminal to FKBP-type peptidyl-prolyl isomerase	3	
pfam01351	RNase_HII - Ribonuclease HII	1	
pfam01367	5_3_exonuc - 5'-3' exonuclease, C-terminal SAM fold	2	
pfam01368	DHH - DHH family	2	
pfam01370	Epimerase - NAD dependent epimerase/dehydratase family	2	
pfam01371	Trp_repressor - Trp repressor protein	1	
pfam01379	Porphobil_deam - Porphobilinogen deaminase, dipyromethane cofactor binding domain	1	
pfam01380	SIS - SIS domain	4	
pfam01381	HTH_3 - Helix-turn-helix	13	
pfam01384	PHO4 - Phosphate transporter family	2	
pfam01386	Ribosomal_L25p - Ribosomal L25p family	1	
pfam01389	OmpA_membrane - OmpA-like transmembrane domain	1	
pfam01391	Collagen - Collagen triple helix repeat (20 copies)	2	
pfam01396	zf-C4_Topoisom - Topoisomerase DNA binding C4 zinc finger	3	
pfam01401	Peptidase_M2 - Angiotensin-converting enzyme	1	
pfam01402	RHH_1 - Ribbon-helix-helix protein, copG family	1	
pfam01406	tRNA-synt_1e - tRNA synthetases class I (C) catalytic domain	1	
pfam01408	GFO_IDH_MocA - Oxidoreductase family, NAD-binding Rossmann fold	1	
pfam01409	tRNA-synt_2d - tRNA synthetases class II core domain (F)	1	
pfam01411	tRNA-synt_2c - tRNA synthetases class II (A)	1	
pfam01416	PseudoU_synth_1 - tRNA pseudouridine synthase	1	
pfam01418	HTH_6 - Helix-turn-helix domain, rpiR family	1	
pfam01420	Methylase_S - Type I restriction modification DNA specificity domain	5	
pfam01425	Amidase - Amidase	1	
pfam01430	HSP33 - Hsp33 protein	1	
pfam01431	Peptidase_M13 - Peptidase family M13	3	
pfam01432	Peptidase_M3 - Peptidase family M3	5	
pfam01433	Peptidase_M1 - Peptidase family M1	5	
pfam01434	Peptidase_M41 - Peptidase family M41	1	
pfam01435	Peptidase_M48 - Peptidase family M48	4	
pfam01447	Peptidase_M4 - Thermolysin metallopeptidase, catalytic domain	1	
pfam01450	IlvC - Acetohydroxy acid isomeroreductase, catalytic domain	1	
pfam01451	LMWPc - Low molecular weight phosphotyrosine protein phosphatase	1	
pfam01455	HupF_HypC - HupF/HypC family	1	
pfam01464	SLT - Transglycosylase SLT domain	6	
pfam01467	CTP_transf_like - Cytidylyltransferase-like	4	
pfam01471	PG_binding_1 - Putative peptidoglycan binding domain	2	
pfam01472	PUA - PUA domain	1	
pfam01475	FUR - Ferric uptake regulator family	1	
pfam01476	LysM - LysM domain	6	
pfam01478	Peptidase_A24 - Type IV leader peptidase family	1	
pfam01479	S4 - S4 domain	8	
pfam01483	P_proprotein - Proprotein convertase P-domain	1	
pfam01488	Shikimate_DH - Shikimate / quinate 5-dehydrogenase	2	
pfam01491	Frataxin_Cyay - Frataxin-like domain	1	
pfam01493	GXGXG - GXGXG motif	1	
pfam01494	FAD_binding_3 - FAD binding domain	4	
pfam01497	Peripla_BP_2 - Periplasmic binding protein	2	
pfam01502	PRA-CH - Phosphoribosyl-AMP cyclohydrolase	1	
pfam01503	PRA-PH - Phosphoribosyl-ATP pyrophosphohydrolase	2	
pfam01507	PAPS_reduct - Phosphoadenosine phosphosulfate reductase family	2	
pfam01509	TruB_N - TruB family pseudouridylate synthase (N terminal domain)	1	
pfam01510	Amidase_2 - N-acetylmuramoyl-L-alanine amidase	1	
pfam01512	Complex1_51K - Respiratory-chain NADH dehydrogenase 51 Kd subunit	1	
pfam01513	NAD_kinase - ATP-NAD kinase	2	
pfam01514	YscJ_FliF - Secretory protein of YscJ/FliF family	3	
pfam01515	PTA_PTB - Phosphate acetyl/butaryl transferase	1	
pfam01520	Amidase_3 - N-acetylmuramoyl-L-alanine amidase	1	
pfam01521	Fe-S_biosyn - Iron-sulphur cluster biosynthesis	3	
pfam01522	Polysacc_deac_1 - Polysaccharide deacetylase	2	
pfam01523	PmbA_TldD - Putative modulator of DNA gyrase	2	
pfam01526	DDE_Tnp_Tn3 - Tn3 transposase DDE domain	5	
pfam01527	HTH_Tnp_1 - Transposase	50	
pfam01536	SAM_decarbox - Adenosylmethionine decarboxylase	1	
pfam01541	GIY-YIG - GIY-YIG catalytic domain	2	
pfam01544	CorA - CorA-like Mg2+ transporter protein	2	
pfam01545	Cation_efflux - Cation efflux family	1	
pfam01546	Peptidase_M20 - Peptidase family M20/M25/M40	4	
pfam01547	SBP_bac_1 - Bacterial extracellular solute-binding protein	1	
pfam01551	Peptidase_M23 - Peptidase family M23	8	
pfam01553	Acyltransferase - Acyltransferase	8	
pfam01554	MatE - MatE	7	
pfam01555	N6_N4_Mtase - DNA methylase	1	
pfam01556	DnaJ_C - DnaJ C terminal domain	1	
pfam01557	FAA_hydrolase - Fumarylacetoacetate (FAA) hydrolase family	2	
pfam01564	Spermine_synth - Spermine/spermidine synthase	2	
pfam01565	FAD_binding_4 - FAD binding domain	4	
pfam01566	Nramp - Natural resistance-associated macrophage protein	1	
pfam01568	Molydop_binding - Molydopterin dinucleotide binding domain	7	
pfam01569	PAP2 - PAP2 superfamily	4	
pfam01571	GCV_T - Aminomethyltransferase folate-binding domain	2	
pfam01575	MaoC_dehydratas - MaoC like domain	1	
pfam01578	Cytochrom_C_asm - Cytochrome C assembly protein	3	
pfam01580	FtsK_SpoIIIE - FtsK/SpoIIIE family	1	
pfam01583	APS_kinase - Adenylylsulphate kinase	1	
pfam01584	CheW - CheW-like domain	9	
pfam01588	tRNA_bind - Putative tRNA binding domain	2	
pfam01590	GAF - GAF domain	6	
pfam01592	NifU_N - NifU-like N terminal domain	1	
pfam01593	Amino_oxidase - Flavin containing amine oxidoreductase	2	
pfam01594	AI-2E_transport - AI-2E family transporter	3	
pfam01595	DUF21 - Domain of unknown function DUF21	3	
pfam01597	GCV_H - Glycine cleavage H-protein	1	
pfam01609	DDE_Tnp_1 - Transposase DDE domain	10	
pfam01612	DNA_pol_A_exo1 - 3'-5' exonuclease	3	
pfam01613	Flavin_Reduct - Flavin reductase like domain	3	
pfam01618	MotA_ExbB - MotA/TolQ/ExbB proton channel family	7	
pfam01619	Pro_dh - Proline dehydrogenase	1	
pfam01624	MutS_I - MutS domain I	1	
pfam01625	PMSR - Peptide methionine sulfoxide reductase	2	
pfam01627	Hpt - Hpt domain	8	
pfam01632	Ribosomal_L35p - Ribosomal protein L35	1	
pfam01634	HisG - ATP phosphoribosyltransferase	1	
pfam01636	APH - Phosphotransferase enzyme family	4	
pfam01638	HxlR - HxlR-like helix-turn-helix	2	
pfam01641	SelR - SelR domain	1	
pfam01645	Glu_synthase - Conserved region in glutamate synthase	3	
pfam01648	ACPS - 4'-phosphopantetheinyl transferase superfamily	2	
pfam01649	Ribosomal_S20p - Ribosomal protein S20	1	
pfam01653	DNA_ligase_aden - NAD-dependent DNA ligase adenylation domain	2	
pfam01654	Cyt_bd_oxida_I - Cytochrome bd terminal oxidase subunit I	2	
pfam01656	CbiA - CobQ/CobB/MinD/ParA nucleotide binding domain	4	
pfam01668	SmpB - SmpB protein	1	
pfam01676	Metalloenzyme - Metalloenzyme superfamily	2	
pfam01678	DAP_epimerase - Diaminopimelate epimerase	1	
pfam01679	Pmp3 - Proteolipid membrane potential modulator	1	
pfam01687	Flavokinase - Riboflavin kinase	1	
pfam01694	Rhomboid - Rhomboid family	3	
pfam01695	IstB_IS21 - IstB-like ATP binding protein	39	
pfam01699	Na_Ca_ex - Sodium/calcium exchanger protein	2	
pfam01702	TGT - Queuine tRNA-ribosyltransferase	1	
pfam01706	FliG_C - FliG C-terminal domain	2	
pfam01709	Transcrip_reg - Transcriptional regulator	2	
pfam01713	Smr - Smr domain	2	
pfam01715	IPPT - IPP transferase	1	
pfam01717	Meth_synt_2 - Cobalamin-independent synthase, Catalytic domain	2	
pfam01722	BolA - BolA-like protein	2	
pfam01725	Ham1p_like - Ham1 family	1	
pfam01726	LexA_DNA_bind - LexA DNA binding domain	1	
pfam01728	FtsJ - FtsJ-like methyltransferase	2	
pfam01729	QRPTase_C - Quinolinate phosphoribosyl transferase, C-terminal domain	1	
pfam01734	Patatin - Patatin-like phospholipase	5	
pfam01738	DLH - Dienelactone hydrolase family	4	
pfam01739	CheR - CheR methyltransferase, SAM binding domain	2	
pfam01740	STAS - STAS domain	4	
pfam01741	MscL - Large-conductance mechanosensitive channel, MscL	1	
pfam01743	PolyA_pol - Poly A polymerase head domain	2	
pfam01746	tRNA_m1G_MT - tRNA (Guanine-1)-methyltransferase	1	
pfam01750	HycI - Hydrogenase maturation protease	1	
pfam01751	Toprim - Toprim domain	6	
pfam01752	Peptidase_M9 - Collagenase	1	
pfam01757	Acyl_transf_3 - Acyltransferase family	1	
pfam01758	SBF - Sodium Bile acid symporter family	1	
pfam01761	DHQ_synthase - 3-dehydroquinate synthase	1	
pfam01764	Lipase_3 - Lipase (class 3)	1	
pfam01765	RRF - Ribosome recycling factor	1	
pfam01769	MgtE - Divalent cation transporter	3	
pfam01773	Nucleos_tra2_N - Na+ dependent nucleoside transporter N-terminus	2	
pfam01782	RimM - RimM N-terminal domain	1	
pfam01783	Ribosomal_L32p - Ribosomal L32p protein family	1	
pfam01784	NIF3 - NIF3 (NGG1p interacting factor 3)	1	
pfam01790	LGT - Prolipoprotein diacylglyceryl transferase	2	
pfam01791	DeoC - DeoC/LacD family aldolase	1	
pfam01794	Ferric_reduct - Ferric reductase like transmembrane component	1	
pfam01795	Methyltransf_5 - MraW methylase family	1	
pfam01799	Fer2_2 - [2Fe-2S] binding domain	2	
pfam01804	Penicil_amidase - Penicillin amidase	1	
pfam01807	zf-CHC2 - CHC2 zinc finger	1	
pfam01808	AICARFT_IMPCHas - AICARFT/IMPCHase bienzyme	1	
pfam01809	Haemolytic - Haemolytic domain	1	
pfam01810	LysE - LysE type translocator	9	
pfam01812	5-FTHF_cyc-lig - 5-formyltetrahydrofolate cyclo-ligase family	1	
pfam01814	Hemerythrin - Hemerythrin HHE cation binding domain	3	
pfam01817	CM_2 - Chorismate mutase type II	3	
pfam01820	Dala_Dala_lig_N - D-ala D-ala ligase N-terminus	1	
pfam01832	Glucosaminidase - Mannosyl-glycoprotein endo-beta-N-acetylglucosaminidase	2	
pfam01835	A2M_N - MG2 domain	1	
pfam01841	Transglut_core - Transglutaminase-like superfamily	2	
pfam01842	ACT - ACT domain	3	
pfam01844	HNH - HNH endonuclease	1	
pfam01848	HOK_GEF - Hok/gef family	1	
pfam01863	DUF45 - Protein of unknown function DUF45	1	
pfam01865	PhoU_div - Protein of unknown function DUF47	1	
pfam01869	BcrAD_BadFG - BadF/BadG/BcrA/BcrD ATPase family	1	
pfam01872	RibD_C - RibD C-terminal domain	2	
pfam01878	EVE - EVE domain	1	
pfam01882	DUF58 - Protein of unknown function DUF58	2	
pfam01891	CbiM - Cobalt uptake substrate-specific transmembrane region	1	
pfam01895	PhoU - PhoU domain	1	
pfam01904	DUF72 - Protein of unknown function DUF72	1	
pfam01909	NTP_transf_2 - Nucleotidyltransferase domain	1	
pfam01914	MarC - MarC family integral membrane protein	2	
pfam01915	Glyco_hydro_3_C - Glycosyl hydrolase family 3 C-terminal domain	1	
pfam01924	HypD - Hydrogenase formation hypA family	1	
pfam01925	TauE - Sulfite exporter TauE/SafE	8	
pfam01926	MMR_HSR1 - 50S ribosome-binding GTPase	8	
pfam01928	CYTH - CYTH domain	2	
pfam01931	NTPase_I-T - Protein of unknown function DUF84	1	
pfam01933	UPF0052 - Uncharacterised protein family UPF0052	1	
pfam01936	NYN - NYN domain	1	
pfam01938	TRAM - TRAM domain	2	
pfam01943	Polysacc_synt - Polysaccharide biosynthesis protein	1	
pfam01957	NfeD - NfeD-like C-terminal, partner-binding	1	
pfam01963	TraB - TraB family	1	
pfam01964	ThiC_Rad_SAM - Radical SAM ThiC family	1	
pfam01965	DJ-1_PfpI - DJ-1/PfpI family	4	
pfam01966	HD - HD domain	7	
pfam01967	MoaC - MoaC family	1	
pfam01970	TctA - Tripartite tricarboxylate transporter TctA family	1	
pfam01973	MAF_flag10 - Protein of unknown function DUF115	2	
pfam01975	SurE - Survival protein SurE	1	
pfam01977	UbiD - 3-octaprenyl-4-hydroxybenzoate carboxy-lyase	1	
pfam01979	Amidohydro_1 - Amidohydrolase family	5	
pfam01980	UPF0066 - Uncharacterised protein family UPF0066	1	
pfam01985	CRS1_YhbY - CRS1 / YhbY (CRM) domain	1	
pfam01987	AIM24 - Mitochondrial biogenesis AIM24	1	
pfam02001	DUF134 - Protein of unknown function DUF134	1	
pfam02021	UPF0102 - Uncharacterised protein family UPF0102	1	
pfam02028	BCCT - BCCT, betaine/carnitine/choline family transporter	1	
pfam02033	RBFA - Ribosome-binding factor A	1	
pfam02036	SCP2 - SCP-2 sterol transfer family	2	
pfam02049	FliE - Flagellar hook-basal body complex protein FliE	2	
pfam02050	FliJ - Flagellar FliJ protein	1	
pfam02074	Peptidase_M32 - Carboxypeptidase Taq (M32) metallopeptidase	1	
pfam02075	RuvC - Crossover junction endodeoxyribonuclease RuvC	1	
pfam02080	TrkA_C - TrkA-C domain	4	
pfam02082	Rrf2 - Transcriptional regulator	2	
pfam02085	Cytochrom_CIII - Class III cytochrome C family	1	
pfam02086	MethyltransfD12 - D12 class N6 adenine-specific DNA methyltransferase	1	
pfam02091	tRNA-synt_2e - Glycyl-tRNA synthetase alpha subunit	1	
pfam02092	tRNA_synt_2f - Glycyl-tRNA synthetase beta subunit	1	
pfam02096	60KD_IMP - 60Kd inner membrane protein	1	
pfam02104	SURF1 - SURF1 family	1	
pfam02107	FlgH - Flagellar L-ring protein	2	
pfam02108	FliH - Flagellar assembly protein FliH	2	
pfam02113	Peptidase_S13 - D-Ala-D-Ala carboxypeptidase 3 (S13) family	1	
pfam02119	FlgI - Flagellar P-ring protein	2	
pfam02120	Flg_hook - Flagellar hook-length control protein FliK	2	
pfam02130	UPF0054 - Uncharacterized protein family UPF0054	1	
pfam02132	RecR - RecR protein	1	
pfam02142	MGS - MGS-like domain	2	
pfam02146	SIR2 - Sir2 family	1	
pfam02151	UVR - UvrB/uvrC motif	2	
pfam02152	FolB - Dihydroneopterin aldolase	2	
pfam02153	PDH - Prephenate dehydrogenase	1	
pfam02154	FliM - Flagellar motor switch protein FliM	1	
pfam02163	Peptidase_M50 - Peptidase family M50	1	
pfam02167	Cytochrom_C1 - Cytochrome C1 family	1	
pfam02169	LPP20 - LPP20 lipoprotein	2	
pfam02190	LON_substr_bdg - ATP-dependent protease La (LON) substrate-binding domain	3	
pfam02195	ParBc - ParB-like nuclease domain	2	
pfam02205	WH2 - WH2 motif	1	
pfam02219	MTHFR - Methylenetetrahydrofolate reductase	1	
pfam02222	ATP-grasp - ATP-grasp domain	2	
pfam02223	Thymidylate_kin - Thymidylate kinase	1	
pfam02224	Cytidylate_kin - Cytidylate kinase	1	
pfam02225	PA - PA domain	6	
pfam02230	Abhydrolase_2 - Phospholipase/Carboxylesterase	1	
pfam02233	PNTB - NAD(P) transhydrogenase beta subunit	1	
pfam02237	BPL_C - Biotin protein ligase C terminal domain	1	
pfam02253	PLA1 - Phospholipase A1	1	
pfam02254	TrkA_N - TrkA-N domain	5	
pfam02272	DHHA1 - DHHA1 domain	2	
pfam02277	DBI_PRT - Phosphoribosyltransferase	1	
pfam02281	Dimer_Tnp_Tn5 - Transposase Tn5 dimerisation domain	1	
pfam02283	CobU - Cobinamide kinase / cobinamide phosphate guanyltransferase	1	
pfam02303	Phage_DNA_bind - Helix-destabilising protein	1	
pfam02310	B12-binding - B12 binding domain	1	
pfam02311	AraC_binding - AraC-like ligand binding domain	6	
pfam02321	OEP - Outer membrane efflux protein	5	
pfam02322	Cyt_bd_oxida_II - Cytochrome bd terminal oxidase subunit II	2	
pfam02325	YGGT - YGGT family	1	
pfam02333	Phytase - Phytase	1	
pfam02335	Cytochrom_C552 - Cytochrome c552	1	
pfam02347	GDC-P - Glycine cleavage system P-protein	1	
pfam02348	CTP_transf_3 - Cytidylyltransferase	2	
pfam02350	Epimerase_2 - UDP-N-acetylglucosamine 2-epimerase	1	
pfam02353	CMAS - Mycolic acid cyclopropane synthetase	1	
pfam02355	SecD_SecF - Protein export membrane protein	4	
pfam02357	NusG - Transcription termination factor nusG	2	
pfam02361	CbiQ - Cobalt transport protein	1	
pfam02367	TsaE - Threonylcarbamoyl adenosine biosynthesis protein TsaE	1	
pfam02368	Big_2 - Bacterial Ig-like domain (group 2)	1	
pfam02369	Big_1 - Bacterial Ig-like domain (group 1)	1	
pfam02378	PTS_EIIC - Phosphotransferase system, EIIC	1	
pfam02381	MraZ - MraZ protein, putative antitoxin-like	1	
pfam02384	N6_Mtase - N-6 DNA Methylase	5	
pfam02386	TrkH - Cation transport protein	3	
pfam02390	Methyltransf_4 - Putative methyltransferase	1	
pfam02391	MoaE - MoaE protein	1	
pfam02397	Bac_transf - Bacterial sugar transferase	1	
pfam02401	LYTB - LytB protein	1	
pfam02403	Seryl_tRNA_N - Seryl-tRNA synthetase N-terminal domain	1	
pfam02405	MlaE - Permease MlaE	1	
pfam02410	RsfS - Ribosomal silencing factor during starvation	1	
pfam02416	MttA_Hcf106 - mttA/Hcf106 family	2	
pfam02417	Chromate_transp - Chromate transporter	1	
pfam02421	FeoB_N - Ferrous iron transport protein B	1	
pfam02424	ApbE - ApbE family	3	
pfam02433	FixO - Cytochrome C oxidase, mono-heme subunit/FixO	1	
pfam02436	PYC_OADA - Conserved carboxylase domain	1	
pfam02441	Flavoprotein - Flavoprotein	2	
pfam02445	NadA - Quinolinate synthetase A protein	1	
pfam02446	Glyco_hydro_77 - 4-alpha-glucanotransferase	1	
pfam02447	GntP_permease - GntP family permease	2	
pfam02452	PemK_toxin - PemK-like, MazF-like toxin of type II toxin-antitoxin system	1	
pfam02457	DisA_N - DisA bacterial checkpoint controller nucleotide-binding	1	
pfam02463	SMC_N - RecF/RecN/SMC N terminal domain	4	
pfam02464	CinA - Competence-damaged protein	1	
pfam02465	FliD_N - Flagellar hook-associated protein 2 N-terminus	2	
pfam02470	MlaD - MlaD protein	2	
pfam02472	ExbD - Biopolymer transport protein ExbD/TolR	5	
pfam02481	DNA_processg_A - DNA recombination-mediator protein A	2	
pfam02482	Ribosomal_S30AE - Sigma 54 modulation protein / S30EA ribosomal protein	3	
pfam02491	SHS2_FTSA - SHS2 domain inserted in FTSA	1	
pfam02492	cobW - CobW/HypB/UreG, nucleotide-binding domain	2	
pfam02501	T2SSI - Type II secretion system (T2SS), protein I	1	
pfam02503	PP_kinase - Polyphosphate kinase middle domain	1	
pfam02504	FA_synthesis - Fatty acid synthesis protein	1	
pfam02508	Rnf-Nqr - Rnf-Nqr subunit, membrane protein	6	
pfam02517	Abi - CAAX protease self-immunity	1	
pfam02518	HATPase_c - Histidine kinase-, DNA gyrase B-, and HSP90-like ATPase	45	
pfam02525	Flavodoxin_2 - Flavodoxin-like fold	2	
pfam02527	GidB - rRNA small subunit methyltransferase G	1	
pfam02537	CRCB - CrcB-like protein, Camphor Resistance (CrcB)	1	
pfam02540	NAD_synthase - NAD synthase	2	
pfam02541	Ppx-GppA - Ppx/GppA phosphatase family	2	
pfam02542	YgbB - YgbB family	1	
pfam02545	Maf - Maf-like protein	2	
pfam02547	Queuosine_synth - Queuosine biosynthesis protein	1	
pfam02548	Pantoate_transf - Ketopantoate hydroxymethyltransferase	2	
pfam02550	AcetylCoA_hydro - Acetyl-CoA hydrolase/transferase N-terminal domain	1	
pfam02554	CstA - Carbon starvation protein CstA	2	
pfam02556	SecB - Preprotein translocase subunit SecB	1	
pfam02557	VanY - D-alanyl-D-alanine carboxypeptidase	1	
pfam02558	ApbA - Ketopantoate reductase PanE/ApbA	1	
pfam02559	CarD_CdnL_TRCF - CarD-like/TRCF domain	1	
pfam02561	FliS - Flagellar protein FliS	2	
pfam02562	PhoH - PhoH-like protein	2	
pfam02563	Poly_export - Polysaccharide biosynthesis/export protein	1	
pfam02565	RecO_C - Recombination protein O C terminal	1	
pfam02566	OsmC - OsmC-like protein	3	
pfam02567	PhzC-PhzF - Phenazine biosynthesis-like protein	4	
